timer_name,id,parent_id,ncalls,total_time
prep_nl,1,751,4,0.44400000032140952E-6
calc_moments,2,240,1,0.15314270999999824E-1
calcaux,3,339,1,0.39681348999999866E-1
h_from_f_ff2_gpu,4,170,3,0.66892699999998584E-3
compadi,5,733,3,0.13096020000000763E-2
add_nl,6,527,2,0.19983930000000427E-2
addadi,7,884,3,0.13082599000000084E-1
hypz_cmp,8,688,2,0.15649999999922670E-4
pf_dfb,9,403,2,0.72280000003033251E-5
CalFRhs0,10,581,1,0.29126565999999965E-1
compadi,11,456,1,0.28097119999999087E-2
calc_moments,12,339,1,0.65369319999999398E-2
ccdens,14,969,2,0.86466399999984844E-3
dzv_ak,15,527,2,0.34396799999925065E-3
pf_dgdxy,16,834,3,0.17242000000194935E-4
eRK_stage_2,20,762,3,0.18177467999999752E-1
sum_vwsp,24,188,1000,33.863182981000087
sum_vwsp,28,63,1,0.55954200000001286E-2
prdi_g,29,849,3,0.25600000030934211E-6
pf_dgdxy,30,862,1000,0.69150829992965512E-2
add_dchidxy,31,743,1000,0.24595081999649437E-1
addadi,32,1023,1000,0.14950650299942758
pf_dfb,33,294,9998,0.33375540000013082E-1
ex_gen_real,34,195,1,0.61670000000013658E-5
fdi_fld,35,751,2,0.28899999993114989E-6
ccdens,40,924,2,0.17034579999997135E-2
exv6d,41,45,3,0.10054851799999964
compute_barchi_gpu,42,275,1,0.93489999999363249E-5
gsub,44,1007,1,363.66500554200002
calc_ff1_gpu,45,170,3,0.10941474800000028
compadi,46,968,2,0.40075999999977796E-3
calcaux,47,465,2,0.61107159999993499E-2
dApardt,48,462,9998,0.49947800023453226E-3
pf_dfb,49,953,3,0.10104000000232816E-4
pf_dfb,53,597,9998,0.33567082999812925E-1
sum_sp,54,210,28672,0.10671879000036189E-1
pf_dfb,55,237,3,0.10446000000108313E-4
pf_dfb,57,717,2,0.65429999995814114E-5
dgdxy,59,751,2,0.95063999999922544E-4
ccdens,63,3,1,0.87362370000003686E-2
fdi_g,64,756,2,0.27599999974370348E-6
pfld,65,10,1,0.39125000000250765E-4
hypz_cmp,66,10,1,0.13048000000015492E-4
pf_dfb,67,929,3,0.10522000000179332E-4
Prefetch_mome_field,68,3,1,0.50179999999677705E-5
prep_nl,69,834,6,0.60900000020680523E-6
pfld,70,751,2,0.75413000000246200E-4
addadi,73,286,3,0.15538170000000129E-2
pf_dfb,74,229,2,0.73230000001700546E-5
ccdens,75,418,1,0.59215431000000152E-1
prdi_fld,76,850,3,0.36099999967120766E-6
fdi_fld,77,462,9998,0.10876339975665061E-2
f_and_fields_to_GPU,78,881,9998,0.56976061999193917E-1
FldSlv,79,418,1,0.31359179999999043E-2
x_pfkp,80,20,3,0.56540000001881197E-5
dzv_ak,83,638,9998,1.7294886430024796
add_dchidxy,84,247,3,0.52413000000139931E-4
Prefetch_mome_field,85,170,3,0.14816000000195118E-4
pr_hf,86,638,9998,0.24748850019040702E-2
Prefetch_mome_field,87,503,9998,0.46730868999431685E-1
prdi_fld,88,527,2,0.27899999999192460E-6
compute_barchi_gpu,89,697,2,0.14258000000211268E-4
exz3d,90,817,8,0.26733659999997883E-2
add_dchidxy,91,602,3,0.51327999999628560E-4
x_pfkp,92,680,3,0.52280000000237692E-5
add_dchidxy,93,409,3,0.21807589999998100E-2
pf_dfb,94,1004,2,0.65619999993771216E-5
pr_hf,95,756,2,0.58300000027600163E-6
dgdxy,100,862,1000,2.1189796569995814
pf_dfb,101,469,9998,0.35224223999750670E-1
h_from_f_ff2_gpu,102,418,1,0.30404999999955606E-4
calcaux,103,226,9998,22.252886372997867
fdi_fld,104,938,9998,0.11263990014267478E-2
pf_chib,105,857,2,0.43060000001204912E-5
pfld,106,849,3,0.11339899999995851E-3
calc_ff1_gpu,107,103,9998,13.337681031001321
x_pfgnew,108,881,9998,0.42028498999459707E-1
f_and_fields_to_GPU,109,547,2,0.11150999999820499E-4
pf_dfb,110,549,3,0.97530000005008333E-5
pf_dfb,111,163,9998,0.33407508001559449E-1
sum_cmplx_vw,112,581,8,0.32935987000001443E-1
pf_dfb,113,949,2,0.80399999999869465E-5
g_to_GPU,114,465,2,0.70939999998742564E-5
h_to_GPU,115,399,3,0.10623000000098415E-4
sum_vwsp,116,468,9998,4.0765356569976410
prdi_g,117,862,1000,0.10732300015359186E-3
Prefetch_mome_field,119,661,9998,0.45738659999923215E-1
calcmom1_gpu,120,505,9998,0.99562632300021292
fdi_fld,121,269,9998,0.11514149980431654E-2
pf_dgdxy,122,527,2,0.12406999999825530E-4
FldSlv,124,47,2,0.63337500000049118E-3
en_block,125,475,1000,77.788824822000009
fdi_fld,126,834,3,0.39400000062528306E-6
pf_chib,127,609,1,0.96530000002204019E-5
add_dchidxy,128,236,9998,0.17097808099859790
pr_g,129,638,9998,0.57531800003829403E-3
add_nl,130,688,2,0.20017149999995709E-2
pr_g,131,269,9998,0.61950900015617094E-3
calc_ff1_gpu,132,3,1,0.29745031000000033E-1
prdi_g,133,850,3,0.27700000027053306E-6
add_dchidxy,135,789,9998,0.16972103799986638
rkupd,136,307,3,0.16476300000034527E-3
pf_nl,137,706,9998,0.39311524999599001E-1
hypz_cmp,138,938,9998,0.64642878001115456E-1
calcmom1_gpu,144,349,3,0.25334100000007354E-3
prep_nl,145,527,4,0.44099999918500998E-6
sum_vwsp,146,228,9998,4.0893959899993337
FldSlv,147,503,9998,1.9010816069996963
dApardt,148,751,2,0.10800000005417587E-6
pf_dgdxy,149,269,9998,0.58235504001522109E-1
pr_hf,152,462,9998,0.24281709995497280E-2
pr_fld,154,638,9998,0.18675499986517963E-2
prep_nl,155,10,2,0.19699999986855232E-6
prdi_fld,157,938,9998,0.12452599985612878E-2
pf_dfb,161,149,9998,0.35832551001903745E-1
h_to_GPU,163,881,9998,0.35286744002960724E-1
exv6d,164,342,9998,10.987324012000657
calcnl,165,130,2,0.32678900000071565E-3
add_dchidxy_wo_curv,166,125,1000,0.81113140003639117E-2
fdi_fld,167,862,1000,0.17871800002211558E-3
Prefetch_mome_field,168,890,1000,0.46178189997556629E-2
g_to_GPU,169,261,9998,0.36250563001400060E-1
calcaux,170,399,3,0.14335383599999973
exz3d,171,3,1,0.18798900000005503E-3
pf_dfb,172,605,3,0.11007999999979035E-4
pf_nl,173,421,3,0.12068999999392815E-4
addadi,176,747,1000,0.15215056700011687
ex_gen_real,177,210,1282,0.50859960000058102E-2
eRK_standard,178,219,9998,150.67899891400407
FldSlv,179,661,9998,1.7978765630009255
pf_dgdxy,182,938,9998,0.57060080000736590E-1
prep_nl,183,849,6,0.61399999973232866E-6
compadi,184,911,3,0.53760700000005102E-3
add_dchidxy,185,724,2,0.35610000000296793E-4
pf_dfb,186,585,3,0.10905999999533122E-4
ccdens,188,554,1000,34.607485756000685
exz_f_gpu,189,107,9998,2.2926974280005910
pf_dfb,190,909,2,0.66849999997842247E-5
calcmom1_gpu,191,40,2,0.70396000000805259E-4
rkupd,193,482,9998,0.54368862400026785
exz3d,194,503,9998,1.3962137290005474
initialization,195,44,1,0.99679084399999995
h_to_GPU,196,680,3,0.10638000000007253E-4
add_nl,197,850,3,0.29950340000000075E-2
dgdxy,198,850,3,0.14080500000002161E-3
addadi,199,816,2,0.38206299999998805E-3
h_to_GPU,200,547,2,0.70210000009396367E-5
h_from_f_ff2_gpu,202,554,1000,0.29342934000150755E-1
prdi_fld,206,269,9998,0.13156340028714908E-2
addadi,207,1024,9998,1.5722679859965325
pfld,208,834,3,0.11390199999983253E-3
pf_chib,209,268,9998,0.21763143000996799E-1
initrhs,210,821,1,0.68000911700000000
exz_f_gpu,213,956,9998,2.2911005769988204
dzv_ak,214,756,2,0.24444059999995105E-2
exz3d,215,630,9998,1.4365399589977770
dApardt,216,834,3,0.13099999929266914E-6
x_pfgnew,217,547,2,0.73450000002139859E-5
exz_f_gpu,218,273,9998,2.3051558750011525
t_loop,219,855,1,359.12489856799999
add_dchidxy,220,249,3,0.55081000000622993E-4
hypz_cmp,221,751,2,0.13162999999316582E-4
pfld,222,756,2,0.76508000000252707E-4
prdi_g,223,834,3,0.25600000030934211E-6
pf_dfb,224,319,3,0.10049000000122987E-4
pf_dfb,225,277,3,0.10050000000205728E-4
eRK_stage_3,226,178,9998,36.879374949001786
ccdens,228,661,9998,4.7104024139991889
f_and_fields_to_GPU,229,801,2,0.11242999999439007E-4
pf_dfb,231,108,9998,0.39268179000396586E-1
compadi,235,723,2,0.32237000000101546E-3
dfielddxy,236,638,9998,0.55936980899953692
pf_dgdxy,237,850,3,0.17178999999867273E-4
calcaux,238,838,2,0.89873839999992100E-2
d_nrg,240,339,1,0.68947145000000098E-1
pfld,244,862,1000,0.39033521000563454E-1
pf_dfb,245,790,2,0.68170000000478126E-5
calc_ff1_gpu,246,554,1000,4.9716972500002443
dfielddxy,247,849,3,0.16707499999979447E-3
pf_dfb,248,507,9998,0.34963077998659386E-1
dfielddxy,249,834,3,0.17215899999989404E-3
prdi_fld,251,462,9998,0.12568790025424548E-2
pf_nl,252,165,2,0.79059999986696994E-5
addadi,254,179,9998,1.5645355220018571
pr_hf,255,527,2,0.52099999958699073E-6
prdi_fld,256,751,2,0.27200000118909884E-6
h_from_f_ff2_gpu,257,802,3,0.65664000000076328E-4
exz_f_gpu,258,441,3,0.68284600000012574E-3
calcnl,259,971,9998,1.5830517269981543
eRK_stage_1,261,178,9998,38.703836587999419
f_and_fields_to_GPU,263,482,9998,0.56355913997061080E-1
prdi_g,264,462,9998,0.84084799881978256E-3
x_pfkp,265,307,3,0.51960000000406126E-5
calcmom1_gpu,266,959,3,0.85177069999997634E-2
add_nl,268,462,9998,9.9962854029996997
CalFRhs0,269,261,9998,15.467822422998807
exz_f_gpu,270,132,1,0.40176120000001703E-2
x_pfgold,271,307,3,0.10815999999636006E-4
fdi_g,272,849,3,0.33400000010175290E-6
calc_ff1_gpu,273,630,9998,13.566044468000747
dfielddxy,275,10,1,0.21146569999999087E-2
sum_vwsp,276,863,2,0.22582670000002025E-2
x_pfgold,277,20,3,0.10661000000133924E-4
calc_ff1_gpu,278,471,3,0.48869260000001802E-2
fdi_fld,279,463,3,0.49899999998714861E-6
exz3d,280,661,9998,1.3652583459971632
pr_hf,281,10,1,0.31900000019291497E-6
Prefetch_mome_field,283,471,3,0.14714000000193295E-4
pf_dfb,284,991,9998,0.40199767998206681E-1
calcnl,285,609,1,0.22760900000040607E-3
FldSlv,286,802,3,0.17053320000002259E-2
hypz_cmp,287,463,3,0.63349000000378908E-4
pf_dgdxy,291,463,3,0.18958999999707515E-4
exz3d,292,103,9998,1.3677740390002420
compadi,293,763,9998,1.4911087420009226
g_to_GPU,294,881,9998,0.35486978997944618E-1
h_from_f_ff2_gpu,295,238,2,0.51040999999862890E-4
prdi_g,296,463,3,0.31600000083287227E-6
hypz_cmp,297,834,3,0.22975000000258206E-4
exz_f_gpu,298,278,3,0.14309689999998376E-2
fdi_fld,301,756,2,0.28799999984840952E-6
dApardt,303,269,9998,0.65755399979483542E-3
pf_nl,304,618,9998,0.39912682997823801E-1
prep_nl,305,269,19996,0.20139900039488623E-2
