timer_name,id,parent_id,ncalls,total_time
prep_nl,1,751,4,0.42499999963752089E-6
calc_moments,2,240,1,0.16088492999999815E-1
calcaux,3,339,1,0.59994957000000682E-1
h_from_f_ff2_gpu,4,170,3,0.90312000000025705E-3
compadi,5,733,3,0.52408599999997918E-3
add_nl,6,527,2,0.20011179999990247E-2
addadi,7,884,3,0.13620131999999785E-1
hypz_cmp,8,688,2,0.15435999999979799E-4
pf_dfb,9,403,2,0.76639999990746333E-5
CalFRhs0,10,581,1,0.29359717000000174E-1
compadi,11,456,1,0.58859900000030052E-3
calc_moments,12,339,1,0.64574449999996730E-2
ccdens,14,969,2,0.91291800000004031E-3
dzv_ak,15,527,2,0.34356899999998802E-3
pf_dgdxy,16,834,3,0.18242999999973364E-4
eRK_stage_2,20,762,3,0.16246039000000323E-1
sum_vwsp,24,188,1000,45.426747439000209
sum_vwsp,28,63,1,0.37999099999996844E-2
prdi_g,29,849,3,0.24599999992602761E-6
pf_dgdxy,30,862,1000,0.70231880004874014E-2
add_dchidxy,31,743,1000,0.24397892000175503E-1
addadi,32,1023,1000,0.15397280300027560
pf_dfb,33,294,9998,0.34641745001365187E-1
ex_gen_real,34,195,1,0.62810000001078947E-5
fdi_fld,35,751,2,0.21000000050008794E-6
ccdens,40,924,2,0.90547200000035133E-3
exv6d,41,45,3,0.60749749999999825E-1
compute_barchi_gpu,42,275,1,0.93700000007856943E-5
gsub,44,1007,1,367.09962954299999
calc_ff1_gpu,45,170,3,0.66929990000000217E-1
compadi,46,968,2,0.18572959999998417E-2
calcaux,47,465,2,0.53216179999999724E-2
dApardt,48,462,9998,0.51683300143778865E-3
pf_dfb,49,953,3,0.10301999999740019E-4
pf_dfb,53,597,9998,0.34483121000307371E-1
sum_sp,54,210,28672,0.11036752000010086E-1
pf_dfb,55,237,3,0.10655000000081571E-4
pf_dfb,57,717,2,0.67960000000866216E-5
dgdxy,59,751,2,0.96249999999464819E-4
ccdens,63,3,1,0.69776240000001266E-2
fdi_g,64,756,2,0.25800000003073364E-6
pfld,65,10,1,0.38335000000166986E-4
hypz_cmp,66,10,1,0.14084000000025299E-4
pf_dfb,67,929,3,0.10468999999790896E-4
Prefetch_mome_field,68,3,1,0.51250000003832952E-5
prep_nl,69,834,6,0.55999999970524073E-6
pfld,70,751,2,0.76241000000365489E-4
addadi,73,286,3,0.58198100000028674E-3
pf_dfb,74,229,2,0.74349999996670135E-5
ccdens,75,418,1,0.19002008799999981
prdi_fld,76,850,3,0.47200000041769385E-6
fdi_fld,77,462,9998,0.99330099771410829E-3
f_and_fields_to_GPU,78,881,9998,0.57951090998146881E-1
FldSlv,79,418,1,0.92971900000016205E-3
x_pfkp,80,20,3,0.61680000000841062E-5
dzv_ak,83,638,9998,1.7353250290025981
add_dchidxy,84,247,3,0.52020000000041478E-4
Prefetch_mome_field,85,170,3,0.16019999999894452E-4
pr_hf,86,638,9998,0.25862720018068330E-2
Prefetch_mome_field,87,503,9998,0.47476647999087795E-1
prdi_fld,88,527,2,0.26799999996995894E-6
compute_barchi_gpu,89,697,2,0.14324000000343062E-4
exz3d,90,817,8,0.28486789999999651E-2
add_dchidxy,91,602,3,0.51185999999869836E-4
x_pfkp,92,680,3,0.52860000008259078E-5
add_dchidxy,93,409,3,0.23109950000002044E-2
pf_dfb,94,1004,2,0.67449999994195764E-5
pr_hf,95,756,2,0.63500000013760882E-6
dgdxy,100,862,1000,2.0504211070000737
pf_dfb,101,469,9998,0.35711734002486395E-1
h_from_f_ff2_gpu,102,418,1,0.26155999999666335E-4
calcaux,103,226,9998,19.628402936996977
fdi_fld,104,938,9998,0.10088519986206634E-2
pf_chib,105,857,2,0.43209999995852399E-5
pfld,106,849,3,0.11414699999967581E-3
calc_ff1_gpu,107,103,9998,10.632231996000971
x_pfgnew,108,881,9998,0.43809893997869942E-1
f_and_fields_to_GPU,109,547,2,0.11340000000359396E-4
pf_dfb,110,549,3,0.99340000003778073E-5
pf_dfb,111,163,9998,0.34810184998289806E-1
sum_cmplx_vw,112,581,8,0.97697699999992338E-2
pf_dfb,113,949,2,0.83720000008113971E-5
g_to_GPU,114,465,2,0.72879999999386769E-5
h_to_GPU,115,399,3,0.10829999999906192E-4
sum_vwsp,116,468,9998,3.7560369239965583
prdi_g,117,862,1000,0.13405999995619311E-3
Prefetch_mome_field,119,661,9998,0.47061057000003181E-1
calcmom1_gpu,120,505,9998,1.1247438699998478
fdi_fld,121,269,9998,0.10942480031621571E-2
pf_dgdxy,122,527,2,0.12626999999376665E-4
FldSlv,124,47,2,0.17048860000006272E-2
en_block,125,475,1000,77.950879805999904
fdi_fld,126,834,3,0.27000000057952889E-6
pf_chib,127,609,1,0.10192999999603103E-4
add_dchidxy,128,236,9998,0.17168859100088785
pr_g,129,638,9998,0.67205099800915491E-3
add_nl,130,688,2,0.20094119999995996E-2
pr_g,131,269,9998,0.67021699834235449E-3
calc_ff1_gpu,132,3,1,0.51794243999999878E-1
prdi_g,133,850,3,0.24200000003915534E-6
add_dchidxy,135,789,9998,0.17066441999954041
rkupd,136,307,3,0.16249000000012614E-3
pf_nl,137,706,9998,0.39601943999171496E-1
hypz_cmp,138,938,9998,0.66584812999380460E-1
calcmom1_gpu,144,349,3,0.20244799999957763E-3
prep_nl,145,527,4,0.39000000118250000E-6
sum_vwsp,146,228,9998,3.6870668809984890
FldSlv,147,503,9998,2.6708463859990159
dApardt,148,751,2,0.11300000046787773E-6
pf_dgdxy,149,269,9998,0.59612641000521549E-1
pr_hf,152,462,9998,0.24999879994824781E-2
pr_fld,154,638,9998,0.18344270028745058E-2
prep_nl,155,10,2,0.33400000010175290E-6
prdi_fld,157,938,9998,0.13269410009471017E-2
pf_dfb,161,149,9998,0.36375182000508488E-1
h_to_GPU,163,881,9998,0.36683301001254165E-1
exv6d,164,342,9998,8.2577470519994556
calcnl,165,130,2,0.33051000000039465E-3
add_dchidxy_wo_curv,166,125,1000,0.83435719998394831E-2
fdi_fld,167,862,1000,0.18454300004755453E-3
Prefetch_mome_field,168,890,1000,0.47280029999399176E-2
g_to_GPU,169,261,9998,0.37366290000290014E-1
calcaux,170,399,3,0.99641327999999696E-1
exz3d,171,3,1,0.18255400000022348E-3
pf_dfb,172,605,3,0.11237000000274833E-4
pf_nl,173,421,3,0.12000999999539630E-4
addadi,176,747,1000,0.19117292500080918
ex_gen_real,177,210,1282,0.44449259999930213E-2
eRK_standard,178,219,9998,140.52896119300070
FldSlv,179,661,9998,2.1654511679990147
pf_dgdxy,182,938,9998,0.58730466000151083E-1
prep_nl,183,849,6,0.54799999915644548E-6
compadi,184,911,3,0.44570799999998911E-3
add_dchidxy,185,724,2,0.34823000000017146E-4
pf_dfb,186,585,3,0.11107000000176726E-4
ccdens,188,554,1000,46.176430348000267
exz_f_gpu,189,107,9998,2.2832974520018547
pf_dfb,190,909,2,0.67240000003465639E-5
calcmom1_gpu,191,40,2,0.73214999999571262E-4
rkupd,193,482,9998,0.54171554799835420
exz3d,194,503,9998,1.4288769789992593
initialization,195,44,1,1.5430831129999998
h_to_GPU,196,680,3,0.10466999999625415E-4
add_nl,197,850,3,0.29960660000001305E-2
dgdxy,198,850,3,0.14122599999977226E-3
addadi,199,816,2,0.14203290000001090E-2
h_to_GPU,200,547,2,0.72779999999994516E-5
h_from_f_ff2_gpu,202,554,1000,0.27710127998630263E-1
prdi_fld,206,269,9998,0.14616799997568819E-2
addadi,207,1024,9998,1.9606895529999600
pfld,208,834,3,0.11511499999983243E-3
pf_chib,209,268,9998,0.21908548000809880E-1
initrhs,210,821,1,0.85772361599999991
exz_f_gpu,213,956,9998,2.2896349259994988
dzv_ak,214,756,2,0.23215999999992576E-2
exz3d,215,630,9998,1.4064301229993994
