timer_name,id,parent_id,ncalls,total_time
prep_nl,1,749,4,0.29300000203846821E-6
calc_moments,2,240,1,0.16035668999999864E-1
calcaux,3,339,1,0.55663996999999910E-1
h_from_f_ff2_gpu,4,170,3,0.10768489999999353E-2
compadi,5,733,3,0.58968200000020232E-3
add_nl,6,527,2,0.20050569999989776E-2
addadi,7,884,3,0.13006384999999732E-1
hypz_cmp,8,688,2,0.78000000236500000E-7
pf_dfb,9,403,2,0.82369999994114096E-5
CalFRhs0,10,581,1,0.29536143999999709E-1
compadi,11,456,1,0.17880190000001406E-2
calc_moments,12,339,1,0.60246859999999458E-2
ccdens,14,969,2,0.45976400000000694E-2
dzv_ak,15,527,2,0.35080799999942514E-3
pf_dgdxy,16,834,3,0.19106999999962682E-4
dzv_ak,18,510,496,0.59057243999995457E-1
eRK_stage_2,20,762,3,0.21872964000000383E-1
sum_vwsp,23,188,1000,17.480564579999857
prdi_fld,24,510,496,0.50073000005923518E-4
sum_vwsp,28,63,1,0.10042910000001015E-2
prdi_g,29,849,3,0.25500000022660174E-6
pf_dgdxy,30,861,1000,0.81496080013261363E-2
add_dchidxy,31,740,1000,0.28945544999854356E-1
addadi,32,1023,1000,28.973193385999853
pf_dfb,33,294,9998,0.37988180998264731E-1
ex_gen_real,34,195,1,0.63759999999746242E-5
fdi_fld,35,749,2,0.23099999957310047E-6
f_and_fields_to_GPU,36,440,496,0.69643599999977823E-2
ccdens,40,924,2,0.46360119999997451E-2
exv6d,41,45,3,0.32637481000000079E-1
compute_barchi_gpu,42,275,1,0.12592000000033465E-4
dApardt,43,462,9998,0.49652399748811860E-3
gsub,44,1007,1,483.95456783400004
calc_ff1_gpu,45,170,3,0.39599887999999694E-1
compadi,46,968,2,0.19139949999997796E-2
calcaux,47,465,2,0.73440240000000045E-2
ex_gen_real,48,473,3849,0.63731529999935255E-2
pf_dfb,49,953,3,0.10226999999751740E-4
pf_dfb,53,597,9998,0.37966556997610645E-1
sum_sp,54,210,28672,0.11301387999962387E-1
pf_dfb,55,237,3,0.10776999999517756E-4
pf_dfb,57,717,2,0.75320000005874022E-5
dgdxy,59,749,2,0.96294999999635422E-4
ccdens,63,3,1,0.42550080000003376E-2
fdi_g,64,752,2,0.44600000048689026E-6
pfld,65,10,1,0.57949999998641033E-5
hypz_cmp,66,10,1,0.39000000562339210E-7
pf_dfb,67,929,3,0.10494999999721699E-4
Prefetch_mome_field,68,3,1,0.57090000007420372E-5
prep_nl,69,834,6,0.46100000039572819E-6
pfld,70,749,2,0.92050000004562094E-5
addadi,73,286,3,0.18996539999998063E-2
pf_dfb,74,229,2,0.83019999994604632E-5
ccdens,75,417,1,0.50991316900000072
prdi_fld,76,850,3,0.29399999945667332E-6
fdi_fld,77,462,9998,0.13315009974137482E-2
f_and_fields_to_GPU,78,881,9998,0.63691160998991414E-1
FldSlv,79,417,1,0.20133669999999881E-2
x_pfkp,80,20,3,0.58650000003268588E-5
dzv_ak,82,638,9998,1.7533042319973715
pfld,83,510,496,0.33577980000090157E-2
add_dchidxy,84,247,3,0.52122000000043300E-4
Prefetch_mome_field,85,170,3,0.18757999999063912E-4
pr_hf,86,638,9998,0.25194910003190074E-2
Prefetch_mome_field,87,503,9998,0.52031955003415398E-1
prdi_fld,88,527,2,0.29000000001389026E-6
compute_barchi_gpu,89,696,2,0.19257999999133801E-4
exz3d,90,817,8,0.31610930000001147E-2
add_dchidxy,91,602,3,0.50891000000330422E-4
x_pfkp,92,680,3,0.55230000004513613E-5
add_dchidxy,93,409,3,0.32153940000001491E-2
pf_dfb,94,1002,2,0.74640000002901274E-5
pr_hf,95,752,2,0.79400000085882994E-6
evsolver,96,380,6,0.99850106100000025
dgdxy,100,861,1000,2.0854793050014404
pf_dfb,101,469,9998,0.40479727997896120E-1
h_from_f_ff2_gpu,102,417,1,0.34247000000320327E-4
calcaux,103,226,9998,48.383439761998154
fdi_fld,104,936,9998,0.13215280011094066E-2
pf_chib,105,857,2,0.47710000004030917E-5
pfld,106,849,3,0.11321699999999879E-3
calc_ff1_gpu,107,103,9998,20.440434561001744
x_pfgnew,108,881,9998,0.48326504998574826E-1
f_and_fields_to_GPU,109,547,2,0.12668000000104485E-4
pf_dfb,110,549,3,0.99680000005264446E-5
pf_dfb,111,163,9998,0.38158712997739208E-1
sum_cmplx_vw,112,581,8,0.34307470000012330E-2
pf_dfb,113,949,2,0.90689999998616599E-5
g_to_GPU,114,465,2,0.80259999997167597E-5
h_to_GPU,115,399,3,0.10878999999963668E-4
sum_vwsp,116,468,9998,22.644048517999970
prdi_g,117,861,1000,0.16395900060839352E-3
Prefetch_mome_field,119,661,9998,0.52707957997701449E-1
calcmom1_gpu,120,505,9998,1.4911183699995192
fdi_fld,121,269,9998,0.15281009999537076E-2
pf_dgdxy,122,527,2,0.13903000000148324E-4
FldSlv,124,47,2,0.17053139999996247E-2
en_block,125,475,1000,73.786238102998936
fdi_fld,126,834,3,0.41699999986377634E-6
pf_chib,127,609,1,0.11428000000535121E-4
add_dchidxy,128,236,9998,0.17140632800092170
pr_g,129,638,9998,0.63590100042709707E-3
add_nl,130,688,2,0.20066409999994761E-2
pr_g,131,269,9998,0.61662600052692085E-3
calc_ff1_gpu,132,3,1,0.47519642000000140E-1
prdi_g,133,850,3,0.23899999979093423E-6
add_dchidxy,135,789,9998,0.17056049700023657
rkupd,136,307,3,0.16488000000025593E-3
pf_nl,137,705,9998,0.43907556001177461E-1
hypz_cmp,138,936,9998,0.40014099965901551E-3
compadi,143,918,168,0.20492142999995355E-1
calcmom1_gpu,144,349,3,0.26499599999985080E-3
prep_nl,145,527,4,0.26200000036169513E-6
sum_vwsp,146,228,9998,22.616128608002064
FldSlv,147,503,9998,2.0479798300031877
dApardt,148,749,2,0.12900000001536682E-6
pf_dgdxy,149,269,9998,0.69237405998111790E-1
pr_hf,152,462,9998,0.23679409977388488E-2
pr_fld,154,638,9998,0.19125359997147484E-2
prep_nl,155,10,2,0.14800000069925545E-6
prdi_fld,157,936,9998,0.10089449972161546E-2
pf_dfb,161,149,9998,0.41368532997511309E-1
h_to_GPU,163,881,9998,0.40225325999851513E-1
exv6d,164,342,9998,18.490864873997811
calcnl,165,130,2,0.33491099999949370E-3
add_dchidxy_wo_curv,166,125,1000,0.87320469999632166E-2
fdi_fld,167,861,1000,0.35254899999781486E-3
Prefetch_mome_field,168,890,1000,0.52507569994579839E-2
g_to_GPU,169,261,9998,0.40674926999751726E-1
calcaux,170,399,3,0.79423062000000044E-1
exz3d,171,3,1,0.24418300000039750E-3
pf_dfb,172,605,3,0.11448999999608134E-4
pf_nl,173,421,3,0.11713999999773961E-4
addadi,176,746,1000,0.22330155199999790
ex_gen_real,177,210,1282,0.19749800000052886E-2
eRK_standard,178,219,9998,235.49246998300032
FldSlv,179,661,9998,2.5051463639985156
pf_dgdxy,182,936,9998,0.68824626000265177E-1
prep_nl,183,849,6,0.42599999972026126E-6
compadi,184,911,3,0.84933200000048004E-3
add_dchidxy,185,723,2,0.35040000000208238E-4
pf_dfb,186,585,3,0.11339999999915307E-4
ccdens,188,554,1000,18.227963553999874
exz_f_gpu,189,107,9998,1.9821606910002236
pf_dfb,190,909,2,0.76790000003157388E-5
