timer_name,id,parent_id,ncalls,total_time
prep_nl,1,749,4,0.32300000185614408E-6
calc_moments,2,240,1,0.16870665999999979E-1
calcaux,3,339,1,0.39698127000000305E-1
h_from_f_ff2_gpu,4,170,3,0.69195499999974430E-3
compadi,5,733,3,0.54786200000034313E-3
add_nl,6,527,2,0.20151170000000107E-2
addadi,7,884,3,0.15218969999999832E-1
hypz_cmp,8,688,2,0.78999999431061951E-7
pf_dfb,9,403,2,0.90010000004525637E-5
CalFRhs0,10,581,1,0.29251261000000639E-1
compadi,11,456,1,0.14230719999996921E-2
calc_moments,12,339,1,0.60484829999998269E-2
ccdens,14,969,2,0.99716500000113228E-3
dzv_ak,15,527,2,0.35008499999999998E-3
pf_dgdxy,16,834,3,0.19035999999861275E-4
dzv_ak,18,510,496,0.58906505999985814E-1
eRK_stage_2,20,762,3,0.25931498999999913E-1
sum_vwsp,23,188,1000,17.666316402000145
prdi_fld,24,510,496,0.52342999989463124E-4
sum_vwsp,28,63,1,0.37503199999999737E-2
prdi_g,29,849,3,0.25500000022660174E-6
pf_dgdxy,30,861,1000,0.80179409992213735E-2
add_dchidxy,31,740,1000,0.26365166000563711E-1
addadi,32,1023,1000,28.721235170999641
pf_dfb,33,294,9998,0.38386605998249834E-1
ex_gen_real,34,195,1,0.60140000002206762E-5
fdi_fld,35,749,2,0.33500000107267169E-6
f_and_fields_to_GPU,36,440,496,0.64453159999948717E-2
ccdens,40,924,2,0.10095069999991324E-2
exv6d,41,45,3,0.72532211000000402E-1
compute_barchi_gpu,42,275,1,0.14213000000040665E-4
dApardt,43,462,9998,0.50151499973161151E-3
gsub,44,1007,1,483.95458823799999
calc_ff1_gpu,45,170,3,0.78597333999999908E-1
compadi,46,968,2,0.33888799999992614E-3
calcaux,47,465,2,0.11081477000000284E-1
ex_gen_real,48,473,3849,0.58279700000047896E-2
pf_dfb,49,953,3,0.10277999999974696E-4
pf_dfb,53,597,9998,0.38091350001733026E-1
sum_sp,54,210,28672,0.10971771000033659E-1
pf_dfb,55,237,3,0.10828000000628890E-4
pf_dfb,57,717,2,0.76449999992789230E-5
dgdxy,59,749,2,0.96027000000553642E-4
ccdens,63,3,1,0.69285829999996551E-2
fdi_g,64,752,2,0.49999999962579977E-6
pfld,65,10,1,0.53140000000340137E-5
hypz_cmp,66,10,1,0.59999999635351742E-7
pf_dfb,67,929,3,0.11659999999302784E-4
Prefetch_mome_field,68,3,1,0.59109999996920237E-5
prep_nl,69,834,6,0.40499999975907031E-6
pfld,70,749,2,0.91429999997671985E-5
addadi,73,286,3,0.17601870000003572E-2
pf_dfb,74,229,2,0.82490000004042940E-5
ccdens,75,417,1,0.50934929000000029
prdi_fld,76,850,3,0.28799999984840952E-6
fdi_fld,77,462,9998,0.14362689982894139E-2
f_and_fields_to_GPU,78,881,9998,0.63219919001299196E-1
FldSlv,79,417,1,0.17616809999996264E-2
x_pfkp,80,20,3,0.57700000004601293E-5
dzv_ak,82,638,9998,1.7512517050012502
pfld,83,510,496,0.32926830000032936E-2
add_dchidxy,84,247,3,0.51469000000192722E-4
Prefetch_mome_field,85,170,3,0.18220999999929433E-4
pr_hf,86,638,9998,0.22808749969254194E-2
Prefetch_mome_field,87,503,9998,0.50602543998990335E-1
prdi_fld,88,527,2,0.30000000084129397E-6
compute_barchi_gpu,89,696,2,0.17979999999973018E-4
exz3d,90,817,8,0.27478560000018248E-2
add_dchidxy,91,602,3,0.51199000000057282E-4
x_pfkp,92,680,3,0.55950000001914191E-5
add_dchidxy,93,409,3,0.22009899999999583E-2
pf_dfb,94,1002,2,0.74070000000148184E-5
pr_hf,95,752,2,0.86000000010244548E-6
evsolver,96,380,6,0.99751576900000005
dgdxy,100,861,1000,2.4777814520001913
pf_dfb,101,469,9998,0.39957628002993850E-1
h_from_f_ff2_gpu,102,417,1,0.38975999999912858E-4
calcaux,103,226,9998,48.224377485001483
fdi_fld,104,936,9998,0.14302259990888189E-2
pf_chib,105,857,2,0.52479999999022198E-5
pfld,106,849,3,0.11356000000040112E-3
calc_ff1_gpu,107,103,9998,39.389144711001663
x_pfgnew,108,881,9998,0.48370019000091524E-1
f_and_fields_to_GPU,109,547,2,0.12507000000994140E-4
pf_dfb,110,549,3,0.98940000006209061E-5
pf_dfb,111,163,9998,0.38011227000987802E-1
sum_cmplx_vw,112,581,8,0.31823450000000975E-1
pf_dfb,113,949,2,0.91720000003903124E-5
g_to_GPU,114,465,2,0.79050000012514943E-5
h_to_GPU,115,399,3,0.10783000000458287E-4
sum_vwsp,116,468,9998,4.1049255109970293
prdi_g,117,861,1000,0.16893099984383042E-3
Prefetch_mome_field,119,661,9998,0.49989098998621806E-1
calcmom1_gpu,120,505,9998,1.5450159740005889
fdi_fld,121,269,9998,0.15353480028821309E-2
pf_dgdxy,122,527,2,0.13463000000157876E-4
FldSlv,124,47,2,0.63196899999962142E-3
en_block,125,475,1000,75.632540410999724
fdi_fld,126,834,3,0.48000000019143840E-6
pf_chib,127,609,1,0.17287000000365538E-4
add_dchidxy,128,236,9998,0.16990852800090650
pr_g,129,638,9998,0.63417299685664119E-3
add_nl,130,688,2,0.20239980000003044E-2
pr_g,131,269,9998,0.64639400056076823E-3
calc_ff1_gpu,132,3,1,0.31567842999999485E-1
prdi_g,133,850,3,0.24500000028737645E-6
add_dchidxy,135,789,9998,0.16846191200097937
rkupd,136,307,3,0.16350900000050572E-3
pf_nl,137,705,9998,0.43549652997282529E-1
hypz_cmp,138,936,9998,0.40411200071233111E-3
compadi,143,918,168,0.20125069000004991E-1
calcmom1_gpu,144,349,3,0.19362299999992061E-3
prep_nl,145,527,4,0.29099999920845221E-6
sum_vwsp,146,228,9998,4.1314198419993344
FldSlv,147,503,9998,1.7877473200006033
dApardt,148,749,2,0.90999999535767984E-7
pf_dgdxy,149,269,9998,0.68495080999080749E-1
pr_hf,152,462,9998,0.18026940005118064E-2
pr_fld,154,638,9998,0.19292270018373969E-2
prep_nl,155,10,2,0.13100000018084756E-6
prdi_fld,157,936,9998,0.10919110009401933E-2
pf_dfb,161,149,9998,0.40438011999736290E-1
h_to_GPU,163,881,9998,0.39941571999047909E-1
exv6d,164,342,9998,37.438633512997775
calcnl,165,130,2,0.32899800000052437E-3
add_dchidxy_wo_curv,166,125,1000,0.86522070004440010E-2
fdi_fld,167,861,1000,0.28616000020509347E-3
Prefetch_mome_field,168,890,1000,0.49761590000176881E-2
g_to_GPU,169,261,9998,0.41741095000315198E-1
calcaux,170,399,3,0.11398347399999986
exz3d,171,3,1,0.13614099999958995E-3
pf_dfb,172,605,3,0.11254999999987803E-4
pf_nl,173,421,3,0.11669000000047447E-4
addadi,176,746,1000,0.16900543200018436
ex_gen_real,177,210,1282,0.19741389999978765E-2
eRK_standard,178,219,9998,254.22324410000331
FldSlv,179,661,9998,2.0052402619998553
pf_dgdxy,182,936,9998,0.67754801999454273E-1
prep_nl,183,849,6,0.38399999979787935E-6
compadi,184,911,3,0.57430400000013648E-3
add_dchidxy,185,723,2,0.34194000000375979E-4
pf_dfb,186,585,3,0.11148000000016367E-4
ccdens,188,554,1000,18.521376549999719
exz_f_gpu,189,107,9998,2.0599422979983437
pf_dfb,190,909,2,0.73719999997834407E-5
calcmom1_gpu,191,40,2,0.74824999999556496E-4
rkupd,193,482,9998,0.54815676599825380
exz3d,194,503,9998,0.91483990200182586
initialization,195,44,1,1.3998860559999997
h_to_GPU,196,680,3,0.10461999999655802E-4
add_nl,197,850,3,0.30099010000004256E-2
dgdxy,198,850,3,0.14181800000034883E-3
addadi,199,815,2,0.35603200000000612E-3
h_to_GPU,200,547,2,0.78609999993872748E-5
h_from_f_ff2_gpu,202,554,1000,0.34312883000864325E-1
prdi_fld,206,269,9998,0.12248480031393782E-2
addadi,207,1024,9998,1.8503035739982980
pfld,208,834,3,0.11503999999984416E-3
pf_chib,209,268,9998,0.24209816000512419E-1
initrhs,210,821,1,0.59712585899999993
exz_f_gpu,213,956,9998,2.0442103020002635
dzv_ak,214,752,2,0.23056949999995524E-2
exz3d,215,630,9998,0.97333574099814157
dApardt,216,834,3,0.15499999994617042E-6
x_pfgnew,217,547,2,0.82939999996867186E-5
exz_f_gpu,218,273,9998,2.0682268750002128
t_loop,219,855,1,477.27940739499996
add_dchidxy,220,249,3,0.55698000000159453E-4
hypz_cmp,221,749,2,0.77999999348321580E-7
pfld,222,752,2,0.99639999993073047E-5
prdi_g,223,834,3,0.22999999993444931E-6
pf_dfb,224,319,3,0.99490000002866452E-5
pf_dfb,225,277,3,0.10092999999766761E-4
eRK_stage_3,226,178,9998,62.616831094002549
ccdens,228,661,9998,4.7810130289984833
f_and_fields_to_GPU,229,801,2,0.12451000000801571E-4
pf_dfb,231,108,9998,0.45979232002991921E-1
compadi,235,722,2,0.31151399999895801E-3
dfielddxy,236,638,9998,0.55477164699976900
