timer_name,id,parent_id,ncalls,total_time
prep_nl,1,749,4,0.30499999947863898E-6
calc_moments,2,240,1,0.16461771000000347E-1
calcaux,3,339,1,0.37424096999999712E-1
h_from_f_ff2_gpu,4,170,3,0.67180699999980220E-3
compadi,5,733,3,0.50138199999993915E-3
add_nl,6,527,2,0.20133190000004575E-2
addadi,7,884,3,0.14955069000000432E-1
hypz_cmp,8,688,2,0.79999999513802322E-7
pf_dfb,9,403,2,0.80520000000916525E-5
CalFRhs0,10,581,1,0.29449327000000025E-1
compadi,11,456,1,0.14364019999995037E-2
calc_moments,12,339,1,0.63470069999995715E-2
ccdens,14,969,2,0.10547350000003064E-2
dzv_ak,15,527,2,0.34819399999985734E-3
pf_dgdxy,16,834,3,0.18568999999413194E-4
dzv_ak,18,510,496,0.58291298999994190E-1
eRK_stage_2,20,762,3,0.26112690999999799E-1
sum_vwsp,23,188,1000,17.704869769000450
prdi_fld,24,510,496,0.60490999996165584E-4
sum_vwsp,28,63,1,0.36440720000001647E-2
prdi_g,29,849,3,0.27300000038366079E-6
pf_dgdxy,30,861,1000,0.80061409993854582E-2
add_dchidxy,31,740,1000,0.26783593999440747E-1
addadi,32,1023,1000,28.717784371999791
pf_dfb,33,294,9998,0.38654107001772964E-1
ex_gen_real,34,195,1,0.61620000000317532E-5
fdi_fld,35,749,2,0.38999999940614316E-6
f_and_fields_to_GPU,36,440,496,0.79378290000069462E-2
ccdens,40,924,2,0.10880589999997525E-2
exv6d,41,45,3,0.76789342999999288E-1
compute_barchi_gpu,42,275,1,0.15316999999903658E-4
dApardt,43,462,9998,0.52806399745719546E-3
gsub,44,1007,1,483.95452562700001
calc_ff1_gpu,45,170,3,0.83189021000000363E-1
compadi,46,968,2,0.33047900000049424E-3
calcaux,47,465,2,0.11096111999999714E-1
ex_gen_real,48,473,3849,0.59928850000168232E-2
pf_dfb,49,953,3,0.10833000000154414E-4
pf_dfb,53,597,9998,0.38321394002161391E-1
sum_sp,54,210,28672,0.10745647999960806E-1
pf_dfb,55,237,3,0.10563000000018974E-4
