timer_name,id,parent_id,ncalls,total_time
prep_nl,1,749,4,0.30500000036681740E-6
calc_moments,2,240,1,0.16299701999999527E-1
calcaux,3,339,1,0.36520243000000008E-1
h_from_f_ff2_gpu,4,170,3,0.85314199999952933E-3
compadi,5,733,3,0.66601799999999045E-3
add_nl,6,527,2,0.20057860000006755E-2
addadi,7,884,3,0.14927611000000063E-1
hypz_cmp,8,688,2,0.78999999431061951E-7
pf_dfb,9,403,2,0.82739999998082681E-5
CalFRhs0,10,581,1,0.29631425999999905E-1
compadi,11,456,1,0.68162699999962939E-3
calc_moments,12,339,1,0.60020999999998992E-2
ccdens,14,969,2,0.84982799999977487E-3
dzv_ak,15,527,2,0.35106900000059227E-3
pf_dgdxy,16,834,3,0.18460999999803107E-4
dzv_ak,18,510,496,0.58639359999995477E-1
eRK_stage_2,20,762,3,0.26276755999999679E-1
sum_vwsp,23,188,1000,46.364128044000097
prdi_fld,24,510,496,0.63526999992902233E-4
sum_vwsp,28,63,1,0.34320829999998637E-2
prdi_g,29,849,3,0.25499999933842332E-6
pf_dgdxy,30,861,1000,0.79443329990809275E-2
add_dchidxy,31,740,1000,0.24553417998483873E-1
addadi,32,1023,1000,0.15455454000107416
pf_dfb,33,294,9998,0.38135731997029687E-1
ex_gen_real,34,195,1,0.56849999996444467E-5
fdi_fld,35,749,2,0.25599999897707448E-6
f_and_fields_to_GPU,36,440,496,0.64994949999963580E-2
ccdens,40,924,2,0.90052600000056771E-3
exv6d,41,45,3,0.36135970000000572E-1
compute_barchi_gpu,42,275,1,0.14240000000498299E-4
dApardt,43,462,9998,0.57346699941973611E-3
gsub,44,1007,1,483.96314093100000
calc_ff1_gpu,45,170,3,0.42509153999999771E-1
compadi,46,968,2,0.18511229999997880E-2
calcaux,47,465,2,0.11193237999999717E-1
ex_gen_real,48,473,3849,0.58413589999979365E-2
pf_dfb,49,953,3,0.10329000000197652E-4
pf_dfb,53,597,9998,0.38409533997970868E-1
sum_sp,54,210,28672,0.10939236000011121E-1
pf_dfb,55,237,3,0.11099999999597543E-4
pf_dfb,57,717,2,0.74779999996721358E-5
dgdxy,59,749,2,0.97198999999825730E-4
ccdens,63,3,1,0.66654220000001985E-2
fdi_g,64,752,2,0.41300000042099327E-6
pfld,65,10,1,0.52969999995156059E-5
hypz_cmp,66,10,1,0.70000000462755452E-7
pf_dfb,67,929,3,0.10508999999991886E-4
Prefetch_mome_field,68,3,1,0.53509999995426938E-5
prep_nl,69,834,6,0.42799999988574200E-6
pfld,70,749,2,0.92440000001303702E-5
addadi,73,286,3,0.68991000000018232E-3
pf_dfb,74,229,2,0.83179999998961307E-5
ccdens,75,417,1,0.51113391599999947
prdi_fld,76,850,3,0.29700000014898364E-6
fdi_fld,77,462,9998,0.13447880019086256E-2
f_and_fields_to_GPU,78,881,9998,0.63485212999736085E-1
FldSlv,79,417,1,0.90983099999952799E-3
x_pfkp,80,20,3,0.81280000006067610E-5
dzv_ak,82,638,9998,1.7436708099989104
