timer_name,id,parent_id,ncalls,total_time
prep_nl,1,749,4,0.27799999990918423E-6
calc_moments,2,240,1,0.16374085999999899E-1
calcaux,3,339,1,0.36410887000000614E-1
h_from_f_ff2_gpu,4,170,3,0.66387300000014804E-3
compadi,5,733,3,0.55451800000039242E-3
add_nl,6,527,2,0.20174250000000171E-2
addadi,7,884,3,0.12703128000000508E-1
hypz_cmp,8,688,2,0.80000000401980742E-7
pf_dfb,9,403,2,0.82409999997423711E-5
CalFRhs0,10,581,1,0.30236739000000235E-1
compadi,11,456,1,0.17982960000004766E-2
calc_moments,12,339,1,0.60753980000001206E-2
ccdens,14,969,2,0.92925000000043667E-3
dzv_ak,15,527,2,0.35322299999940299E-3
pf_dgdxy,16,834,3,0.19262000000352941E-4
dzv_ak,18,510,496,0.58505318999995559E-1
eRK_stage_2,20,762,3,0.25840098999999839E-1
sum_vwsp,23,188,1000,17.617131002001017
prdi_fld,24,510,496,0.60336000004213020E-4
sum_vwsp,28,63,1,0.39151300000028755E-3
prdi_g,29,849,3,0.24800000009150835E-6
pf_dgdxy,30,861,1000,0.82659089995171797E-2
add_dchidxy,31,740,1000,0.28084178999179699E-1
addadi,32,1023,1000,28.975820904000152
pf_dfb,33,294,9998,0.38122566997929930E-1
ex_gen_real,34,195,1,0.58489999998911912E-5
fdi_fld,35,749,2,0.33000000065896984E-6
f_and_fields_to_GPU,36,440,496,0.68576109999973767E-2
ccdens,40,924,2,0.10013470000007629E-2
exv6d,41,45,3,0.12963101799999954
compute_barchi_gpu,42,275,1,0.13279999999227243E-4
dApardt,43,462,9998,0.48311500263142904E-3
gsub,44,1007,1,483.95456058600001
calc_ff1_gpu,45,170,3,0.13546113200000010
compadi,46,968,2,0.19085830000005188E-2
calcaux,47,465,2,0.11101088999999398E-1
ex_gen_real,48,473,3849,0.57234959999830082E-2
pf_dfb,49,953,3,0.10766999999578530E-4
pf_dfb,53,597,9998,0.38276132999594203E-1
sum_sp,54,210,28672,0.11044802000012233E-1
pf_dfb,55,237,3,0.10756000000444743E-4
pf_dfb,57,717,2,0.74259999989223502E-5
dgdxy,59,749,2,0.96226000000143586E-4
ccdens,63,3,1,0.36502550000001577E-2
fdi_g,64,752,2,0.41299999953281485E-6
pfld,65,10,1,0.56310000005055372E-5
hypz_cmp,66,10,1,0.41999999922381903E-7
pf_dfb,67,929,3,0.10491999999917567E-4
Prefetch_mome_field,68,3,1,0.51819999997704258E-5
prep_nl,69,834,6,0.43199999977261427E-6
pfld,70,749,2,0.90279999991338400E-5
addadi,73,286,3,0.17859189999995806E-2
pf_dfb,74,229,2,0.82750000007791868E-5
ccdens,75,417,1,0.51078597800000036
prdi_fld,76,850,3,0.33799999998862518E-6
fdi_fld,77,462,9998,0.13715769988671411E-2
f_and_fields_to_GPU,78,881,9998,0.63399894997842487E-1
FldSlv,79,417,1,0.20186810000000222E-2
x_pfkp,80,20,3,0.76100000003798129E-5
dzv_ak,82,638,9998,1.7468312540009201
pfld,83,510,496,0.32989209999954028E-2
add_dchidxy,84,247,3,0.52549000000290391E-4
Prefetch_mome_field,85,170,3,0.17641000000345741E-4
