timer_name,id,parent_id,ncalls,total_time
prep_nl,1,749,4,0.29500000042759211E-6
calc_moments,2,240,1,0.16163262999999262E-1
calcaux,3,339,1,0.26119882999999788E-1
h_from_f_ff2_gpu,4,170,3,0.87208700000074302E-3
compadi,5,733,3,0.69039700000006476E-3
add_nl,6,527,2,0.20186650000004747E-2
addadi,7,884,3,0.12965106999999865E-1
hypz_cmp,8,688,2,0.79000001207418791E-7
pf_dfb,9,403,2,0.81600000010340068E-5
CalFRhs0,10,581,1,0.29203197999999375E-1
compadi,11,456,1,0.56390399999983742E-3
calc_moments,12,339,1,0.65035749999999837E-2
ccdens,14,969,2,0.45413510000003043E-2
dzv_ak,15,527,2,0.35552499999980114E-3
pf_dgdxy,16,834,3,0.17952999999959474E-4
dzv_ak,18,510,496,0.59011910000005052E-1
eRK_stage_2,20,762,3,0.20781188000000395E-1
sum_vwsp,23,188,1000,0.42119840100055761
prdi_fld,24,510,496,0.56996000007636383E-4
sum_vwsp,28,63,1,0.82104399999938238E-3
prdi_g,29,849,3,0.25600000030934211E-6
pf_dgdxy,30,861,1000,0.76524440002438965E-2
add_dchidxy,31,740,1000,0.23833466999740871E-1
addadi,32,1023,1000,0.15286949600013333
pf_dfb,33,294,9998,0.37901767001270237E-1
ex_gen_real,34,195,1,0.57580000003554233E-5
fdi_fld,35,749,2,0.26200000036169513E-6
f_and_fields_to_GPU,36,440,496,0.66406119999902202E-2
ccdens,40,924,2,0.45740060000003524E-2
exv6d,41,45,3,0.32435504999999587E-1
compute_barchi_gpu,42,275,1,0.15454999999775509E-4
dApardt,43,462,9998,0.49647099871563682E-3
gsub,44,1007,1,483.95462103000000
calc_ff1_gpu,45,170,3,0.38571636999999104E-1
compadi,46,968,2,0.18040689999994086E-2
calcaux,47,465,2,0.74092600000001951E-2
ex_gen_real,48,473,3849,0.62049730000008907E-2
pf_dfb,49,953,3,0.11493999999778737E-4
pf_dfb,53,597,9998,0.37806539000833972E-1
sum_sp,54,210,28672,0.11416949999955683E-1
pf_dfb,55,237,3,0.10602000000137224E-4
pf_dfb,57,717,2,0.73899999994964105E-5
dgdxy,59,749,2,0.95341000000637166E-4
ccdens,63,3,1,0.39960089999997450E-2
fdi_g,64,752,2,0.35700000022842460E-6
pfld,65,10,1,0.58259999997645195E-5
hypz_cmp,66,10,1,0.48999999613386080E-7
pf_dfb,67,929,3,0.10421999999454812E-4
