timer_name,id,parent_id,ncalls,total_time
prep_nl,1,749,4,0.27699999982644385E-6
calc_moments,2,240,1,0.16187809000000719E-1
calcaux,3,339,1,0.62657392000000200E-1
h_from_f_ff2_gpu,4,170,3,0.90565399999986695E-3
compadi,5,733,3,0.60283999999999338E-3
add_nl,6,527,2,0.20192129999996311E-2
addadi,7,884,3,0.14509566999999723E-1
hypz_cmp,8,688,2,0.84999999927504177E-7
pf_dfb,9,403,2,0.82640000007572212E-5
CalFRhs0,10,581,1,0.29626299000000245E-1
compadi,11,456,1,0.16949950000002545E-2
calc_moments,12,339,1,0.58720360000004135E-2
ccdens,14,969,2,0.97212899999998825E-3
dzv_ak,15,527,2,0.34870499999950511E-3
pf_dgdxy,16,834,3,0.19013999999817344E-4
dzv_ak,18,510,496,0.58490071999989901E-1
eRK_stage_2,20,762,3,0.26090785999999699E-1
sum_vwsp,23,188,1000,17.462357064000393
prdi_fld,24,510,496,0.63648999987009347E-4
sum_vwsp,28,63,1,0.10743380000004521E-2
prdi_g,29,849,3,0.24700000045285719E-6
pf_dgdxy,30,861,1000,0.82473379987435536E-2
add_dchidxy,31,740,1000,0.29740262999918166E-1
addadi,32,1023,1000,28.974272044000987
pf_dfb,33,294,9998,0.38221037998019902E-1
ex_gen_real,34,195,1,0.68439999996172673E-5
fdi_fld,35,749,2,0.45400000026063481E-6
f_and_fields_to_GPU,36,440,496,0.80257720000123101E-2
ccdens,40,924,2,0.85517000000034926E-3
exv6d,41,45,3,0.88636902000000184E-1
compute_barchi_gpu,42,275,1,0.13468000000571578E-4
dApardt,43,462,9998,0.49585399495644111E-3
gsub,44,1007,1,483.95456536299997
calc_ff1_gpu,45,170,3,0.94857575000000249E-1
compadi,46,968,2,0.18943320000008868E-2
calcaux,47,465,2,0.11170815999999917E-1
ex_gen_real,48,473,3849,0.57397280000102135E-2
pf_dfb,49,953,3,0.10285000000109790E-4
pf_dfb,53,597,9998,0.37980380004468017E-1
sum_sp,54,210,28672,0.11461076999964348E-1
pf_dfb,55,237,3,0.10744000000340037E-4
pf_dfb,57,717,2,0.77809999998734725E-5
dgdxy,59,749,2,0.96511000000631952E-4
ccdens,63,3,1,0.42784470000007957E-2
fdi_g,64,752,2,0.51399999989598655E-6
pfld,65,10,1,0.61829999999929441E-5
hypz_cmp,66,10,1,0.52999999944347564E-7
pf_dfb,67,929,3,0.10454999999964798E-4
Prefetch_mome_field,68,3,1,0.53480000001826511E-5
prep_nl,69,834,6,0.40699999948046184E-6
pfld,70,749,2,0.92819999997217906E-5
addadi,73,286,3,0.18850749999996808E-2
pf_dfb,74,229,2,0.83310000000835771E-5
ccdens,75,417,1,0.51050401000000090
prdi_fld,76,850,3,0.34400000048506740E-6
fdi_fld,77,462,9998,0.14783820004851123E-2
f_and_fields_to_GPU,78,881,9998,0.63759877998795567E-1
FldSlv,79,417,1,0.19163950000002927E-2
x_pfkp,80,20,3,0.57500000001375895E-5
dzv_ak,82,638,9998,1.7519730290016033
pfld,83,510,496,0.33278399999998598E-2
add_dchidxy,84,247,3,0.51838000000081763E-4
Prefetch_mome_field,85,170,3,0.18116000000123478E-4
pr_hf,86,638,9998,0.21303970009807216E-2
Prefetch_mome_field,87,503,9998,0.53199911000271882E-1
prdi_fld,88,527,2,0.31799999966608539E-6
compute_barchi_gpu,89,696,2,0.18370999999461901E-4
exz3d,90,817,8,0.27557030000009419E-2
add_dchidxy,91,602,3,0.50099000000081162E-4
x_pfkp,92,680,3,0.54790000003634987E-5
add_dchidxy,93,409,3,0.21944849999999683E-2
pf_dfb,94,1002,2,0.74649999994846894E-5
pr_hf,95,752,2,0.91300000004679305E-6
evsolver,96,380,6,0.99930453900000016
dgdxy,100,861,1000,2.0764057580000674
pf_dfb,101,469,9998,0.40105037005553790E-1
h_from_f_ff2_gpu,102,417,1,0.38807000000140590E-4
calcaux,103,226,9998,48.363588903000036
fdi_fld,104,936,9998,0.14962120000729939E-2
pf_chib,105,857,2,0.49369999999271386E-5
pfld,106,849,3,0.11499900000044860E-3
calc_ff1_gpu,107,103,9998,39.060161371001826
x_pfgnew,108,881,9998,0.49379677998214078E-1
f_and_fields_to_GPU,109,547,2,0.12609000000551873E-4
pf_dfb,110,549,3,0.10285000000109790E-4
pf_dfb,111,163,9998,0.38141269997456817E-1
sum_cmplx_vw,112,581,8,0.78071180000005569E-2
pf_dfb,113,949,2,0.92709999996998249E-5
g_to_GPU,114,465,2,0.78499999993653091E-5
h_to_GPU,115,399,3,0.10555000000245229E-4
sum_vwsp,116,468,9998,4.0016241920013877
prdi_g,117,861,1000,0.24227999999926197E-3
Prefetch_mome_field,119,661,9998,0.52943824999171163E-1
calcmom1_gpu,120,505,9998,1.4252085480013736
fdi_fld,121,269,9998,0.17082910057322209E-2
pf_dgdxy,122,527,2,0.13657999999416859E-4
FldSlv,124,47,2,0.16987150000007389E-2
en_block,125,475,1000,75.042064188000609
fdi_fld,126,834,3,0.38300000060331740E-6
