timer_name,id,parent_id,ncalls,total_time
prep_nl,1,749,4,0.29599999962215406E-6
calc_moments,2,240,1,0.16223978000000194E-1
calcaux,3,339,1,0.37289294999999889E-1
h_from_f_ff2_gpu,4,170,3,0.67045800000009592E-3
compadi,5,733,3,0.63418199999976110E-3
add_nl,6,527,2,0.20009859999996493E-2
addadi,7,884,3,0.14816326000000046E-1
hypz_cmp,8,688,2,0.79000000319240371E-7
pf_dfb,9,403,2,0.82220000008348393E-5
CalFRhs0,10,581,1,0.29568220999999895E-1
compadi,11,456,1,0.17428819999993905E-2
calc_moments,12,339,1,0.60877809999997368E-2
ccdens,14,969,2,0.94627400000035777E-3
dzv_ak,15,527,2,0.34834800000016486E-3
pf_dgdxy,16,834,3,0.18407999999414670E-4
dzv_ak,18,510,496,0.58504415000006027E-1
eRK_stage_2,20,762,3,0.25974504000000120E-1
sum_vwsp,23,188,1000,17.401561665000209
prdi_fld,24,510,496,0.54315999999055009E-4
sum_vwsp,28,63,1,0.11240279999995550E-2
prdi_g,29,849,3,0.26999999969135047E-6
pf_dgdxy,30,861,1000,0.80686000010201653E-2
add_dchidxy,31,740,1000,0.26842786999258905E-1
addadi,32,1023,1000,28.982100490999777
pf_dfb,33,294,9998,0.37875958000768151E-1
ex_gen_real,34,195,1,0.57910000004213202E-5
fdi_fld,35,749,2,0.22100000052205360E-6
f_and_fields_to_GPU,36,440,496,0.65641029999983225E-2
ccdens,40,924,2,0.98465499999988992E-3
exv6d,41,45,3,0.12751645299999970
compute_barchi_gpu,42,275,1,0.15284999999920501E-4
dApardt,43,462,9998,0.50323199898105742E-3
gsub,44,1007,1,483.95457082600001
calc_ff1_gpu,45,170,3,0.13350272000000007
compadi,46,968,2,0.19415639999991186E-2
calcaux,47,465,2,0.10974589999999118E-1
ex_gen_real,48,473,3849,0.56913169999970314E-2
pf_dfb,49,953,3,0.99479999993157264E-5
pf_dfb,53,597,9998,0.37917548999649497E-1
sum_sp,54,210,28672,0.10921988999939458E-1
pf_dfb,55,237,3,0.10597000000167611E-4
pf_dfb,57,717,2,0.74280000008641878E-5
dgdxy,59,749,2,0.96918000000556503E-4
ccdens,63,3,1,0.43832689999998564E-2
fdi_g,64,752,2,0.48900000049201253E-6
pfld,65,10,1,0.66130000000441669E-5
hypz_cmp,66,10,1,0.45999999365164967E-7
pf_dfb,67,929,3,0.10508999999991886E-4
Prefetch_mome_field,68,3,1,0.50979999999256620E-5
prep_nl,69,834,6,0.39800000051215534E-6
pfld,70,749,2,0.91079999995358207E-5
addadi,73,286,3,0.18908909999999501E-2
pf_dfb,74,229,2,0.82539999999298175E-5
ccdens,75,417,1,0.51067421700000004
prdi_fld,76,850,3,0.39200000001571311E-6
fdi_fld,77,462,9998,0.12982260000029555E-2
f_and_fields_to_GPU,78,881,9998,0.63184312003254917E-1
FldSlv,79,417,1,0.19764469999996592E-2
x_pfkp,80,20,3,0.56429999997220648E-5
dzv_ak,82,638,9998,1.7427106890017390
pfld,83,510,496,0.33056650000089505E-2
add_dchidxy,84,247,3,0.51457000000532105E-4
Prefetch_mome_field,85,170,3,0.17017999999868749E-4
pr_hf,86,638,9998,0.20438310025348017E-2
Prefetch_mome_field,87,503,9998,0.51474247000253825E-1
prdi_fld,88,527,2,0.30299999931315824E-6
compute_barchi_gpu,89,696,2,0.18090999999387236E-4
exz3d,90,817,8,0.28662770000007498E-2
add_dchidxy,91,602,3,0.50475999999743948E-4
x_pfkp,92,680,3,0.52480000003463090E-5
add_dchidxy,93,409,3,0.22370789999999197E-2
pf_dfb,94,1002,2,0.76910000004204448E-5
pr_hf,95,752,2,0.83700000086395221E-6
evsolver,96,380,6,0.99743833100000057
dgdxy,100,861,1000,2.0900555110008412
pf_dfb,101,469,9998,0.39712144995898591E-1
h_from_f_ff2_gpu,102,417,1,0.33289000000102931E-4
calcaux,103,226,9998,48.343743565998906
fdi_fld,104,936,9998,0.12800259970981998E-2
pf_chib,105,857,2,0.50719999995507692E-5
pfld,106,849,3,0.11424600000031759E-3
calc_ff1_gpu,107,103,9998,39.144127482999693
x_pfgnew,108,881,9998,0.48231300997588988E-1
f_and_fields_to_GPU,109,547,2,0.12303000000102315E-4
pf_dfb,110,549,3,0.98450000010075200E-5
pf_dfb,111,163,9998,0.37755622999515737E-1
sum_cmplx_vw,112,581,8,0.10400730000000635E-1
pf_dfb,113,949,2,0.92810000005272286E-5
g_to_GPU,114,465,2,0.86790000004555168E-5
h_to_GPU,115,399,3,0.11573000000542066E-4
sum_vwsp,116,468,9998,3.8956528879993062
prdi_g,117,861,1000,0.16225399978608834E-3
Prefetch_mome_field,119,661,9998,0.50802672001228011E-1
calcmom1_gpu,120,505,9998,1.3442874989984643
fdi_fld,121,269,9998,0.14819729967276984E-2
pf_dgdxy,122,527,2,0.13746999999675324E-4
FldSlv,124,47,2,0.16760120000007817E-2
en_block,125,475,1000,73.753314439000249
fdi_fld,126,834,3,0.35200000025881195E-6
pf_chib,127,609,1,0.11478000000231248E-4
add_dchidxy,128,236,9998,0.16920746399638453
pr_g,129,638,9998,0.69971999707263421E-3
add_nl,130,688,2,0.20104529999995790E-2
pr_g,131,269,9998,0.63384199916072248E-3
calc_ff1_gpu,132,3,1,0.29011026000000051E-1
prdi_g,133,850,3,0.26899999960861010E-6
add_dchidxy,135,789,9998,0.16812907099734797
rkupd,136,307,3,0.16411700000062979E-3
pf_nl,137,705,9998,0.43973789997823864E-1
hypz_cmp,138,936,9998,0.41060600012077231E-3
compadi,143,918,168,0.20674220999994386E-1
calcmom1_gpu,144,349,3,0.19167699999966814E-3
prep_nl,145,527,4,0.26299999955625708E-6
sum_vwsp,146,228,9998,3.9255813380001365
FldSlv,147,503,9998,2.1457969789991642
dApardt,148,749,2,0.86000000010244548E-7
pf_dgdxy,149,269,9998,0.69668119999561462E-1
pr_hf,152,462,9998,0.16311480020361202E-2
pr_fld,154,638,9998,0.19777320003564469E-2
prep_nl,155,10,2,0.14799999981107703E-6
prdi_fld,157,936,9998,0.11898810028361240E-2
pf_dfb,161,149,9998,0.41326909001889511E-1
h_to_GPU,163,881,9998,0.39721746000069835E-1
exv6d,164,342,9998,37.198757050997884
calcnl,165,130,2,0.32813300000000822E-3
add_dchidxy_wo_curv,166,125,1000,0.86837110006863227E-2
fdi_fld,167,861,1000,0.34936499957449740E-3
Prefetch_mome_field,168,890,1000,0.50801429998559300E-2
g_to_GPU,169,261,9998,0.41591647998819425E-1
calcaux,170,399,3,0.16879422599999927
exz3d,171,3,1,0.13945400000014985E-3
pf_dfb,172,605,3,0.11217000000396382E-4
pf_nl,173,421,3,0.11420999999955939E-4
addadi,176,746,1000,0.22473667100026340
ex_gen_real,177,210,1282,0.30788679999953494E-2
eRK_standard,178,219,9998,254.19295679099773
FldSlv,179,661,9998,2.5127469800018591
pf_dgdxy,182,936,9998,0.68902570002518537E-1
prep_nl,183,849,6,0.39000000029432158E-6
compadi,184,911,3,0.83590399999966536E-3
add_dchidxy,185,723,2,0.33412000000510034E-4
pf_dfb,186,585,3,0.11340000000359396E-4
ccdens,188,554,1000,18.155826465000821
exz_f_gpu,189,107,9998,1.9837555640034772
pf_dfb,190,909,2,0.74869999995286207E-5
calcmom1_gpu,191,40,2,0.73589000000318094E-4
rkupd,193,482,9998,0.54236241900027249
exz3d,194,503,9998,0.93164625499963627
initialization,195,44,1,1.3999467039999995
h_to_GPU,196,680,3,0.11872999999607003E-4
add_nl,197,850,3,0.29888119999998963E-2
dgdxy,198,850,3,0.14111700000096761E-3
addadi,199,815,2,0.44718100000018524E-3
h_to_GPU,200,547,2,0.83269999997526156E-5
h_from_f_ff2_gpu,202,554,1000,0.31215581999632924E-1
prdi_fld,206,269,9998,0.13645080007869126E-2
addadi,207,1024,9998,2.4274056830037773
pfld,208,834,3,0.11519100000034754E-3
pf_chib,209,268,9998,0.24978047000698389E-1
initrhs,210,821,1,0.59766665299999988
exz_f_gpu,213,956,9998,1.9790324060018865
dzv_ak,214,752,2,0.23263369999995120E-2
exz3d,215,630,9998,0.98627401799734749
dApardt,216,834,3,0.20400000000364571E-6
x_pfgnew,217,547,2,0.82880000000784548E-5
exz_f_gpu,218,273,9998,1.9873743429994120
t_loop,219,855,1,477.27940754800005
add_dchidxy,220,249,3,0.54450000000372256E-4
hypz_cmp,221,749,2,0.95999999061291419E-7
pfld,222,752,2,0.97430000005616080E-5
prdi_g,223,834,3,0.26799999996995894E-6
pf_dfb,224,319,3,0.10301999999295930E-4
pf_dfb,225,277,3,0.10420000000621599E-4
eRK_stage_3,226,178,9998,62.679198666001710
ccdens,228,661,9998,4.5697994169979417
f_and_fields_to_GPU,229,801,2,0.12259000000014453E-4
pf_dfb,231,108,9998,0.45645532997368399E-1
compadi,235,722,2,0.49627599999979566E-3
dfielddxy,236,638,9998,0.55215351600007612
pf_dgdxy,237,850,3,0.18212000000072948E-4
calcaux,238,838,2,0.14433077000000516E-1
d_nrg,240,339,1,0.55310613000000508E-1
pfld,244,861,1000,0.62456449997734254E-2
pf_dfb,245,790,2,0.75120000007089516E-5
calc_ff1_gpu,246,554,1000,7.9156651980001893
dfielddxy,247,849,3,0.16581400000026392E-3
pf_dfb,248,506,9998,0.39847605000788100E-1
dfielddxy,249,834,3,0.16997200000012924E-3
prdi_fld,251,462,9998,0.11700379987633625E-2
pf_nl,252,165,2,0.88450000008677421E-5
addadi,254,179,9998,2.2774837099993279
pr_hf,255,527,2,0.43000000005122274E-6
prdi_fld,256,749,2,0.29900000075855360E-6
h_from_f_ff2_gpu,257,802,3,0.64392999999718370E-4
exz_f_gpu,258,441,3,0.68028899999950099E-3
calcnl,259,971,9998,1.5960188080013129
eRK_stage_1,261,178,9998,65.321327112999114
prdi_g,262,462,9998,0.90573299949703312E-3
f_and_fields_to_GPU,263,482,9998,0.62896722998991628E-1
pefo,264,440,496,0.87605269999979640E-2
x_pfkp,265,307,3,0.52259999998582884E-5
calcmom1_gpu,266,959,3,0.66828859999996659E-2
add_nl,268,462,9998,10.024131808999947
CalFRhs0,269,261,9998,15.774621735995622
exz_f_gpu,270,132,1,0.38268370000000829E-2
x_pfgold,271,307,3,0.10837000000041286E-4
fdi_g,272,849,3,0.40899999964594258E-6
calc_ff1_gpu,273,630,9998,39.436593379000904
sum_vwsp,274,863,2,0.90306000000062170E-3
dfielddxy,275,10,1,0.22556490000003038E-2
sum_vwsp,276,646,496,0.49849660000008456E-1
x_pfgold,277,20,3,0.11030999999661617E-4
calc_ff1_gpu,278,471,3,0.12715859000000496E-1
fdi_fld,279,463,3,0.51499999997872692E-6
exz3d,280,661,9998,0.88289750599850247
pr_hf,281,10,1,0.74600000044000581E-6
Prefetch_mome_field,283,471,3,0.14249000000354783E-4
pf_dfb,284,991,9998,0.44893427997971358E-1
calcnl,285,609,1,0.22862400000001060E-3
FldSlv,286,802,3,0.20381900000003839E-2
hypz_cmp,287,463,3,0.60651999999716821E-4
FldSlv,290,374,496,0.32545852000003705E-1
pf_dgdxy,291,463,3,0.19472999999603502E-4
exz3d,292,103,9998,0.94788257400182463
compadi,293,763,9998,1.7345117860009118
g_to_GPU,294,881,9998,0.40050293998211473E-1
h_from_f_ff2_gpu,295,238,2,0.53315000000608848E-4
prdi_g,296,463,3,0.27100000021818005E-6
hypz_cmp,297,834,3,0.22421999999355791E-4
exz_f_gpu,298,278,3,0.15437959999999862E-2
hypz_cmp,299,510,496,0.12077249999959960E-2
fdi_fld,300,752,2,0.45200000098333248E-6
calcmom1_gpu,301,646,496,0.14421947999993634E-1
dApardt,303,269,9998,0.62610099881599268E-3
pf_nl,304,618,9998,0.43875441999967180E-1
prep_nl,305,269,19996,0.13281649974521414E-2
pf_nl,306,285,1,0.48250000004301796E-5
eRK_stage_4,307,762,3,0.19201837999999416E-1
add_dchidxy,311,398,496,0.83398289999978559E-2
compadi,312,32,1000,28.959714921000678
dgdxy,314,510,496,0.12852001000012159E-1
prdi_fld,318,10,1,0.30999999989234084E-6
g_to_GPU,319,680,3,0.11033999999465749E-4
fdi_g,321,638,9998,0.14407799977815827E-2
pr_hf,322,510,496,0.94371999999953715E-4
calc_ff1_gpu,323,374,496,0.32801332900000491
prdi_g,325,936,9998,0.92438100068292783E-3
pf_dfb,326,263,9998,0.41809218998976050E-1
pfld,327,269,9998,0.46305633002758917E-1
calcmom1_gpu,328,75,1,0.87109999999945842E-3
prdi_g,329,269,9998,0.98460999910177094E-3
prep_nl,330,850,6,0.38899999976749200E-6
compadi,333,7,3,0.14645994999999967E-1
dfielddxy,336,688,2,0.11454599999982662E-3
pf_dfb,337,445,9998,0.38000640998330226E-1
Prefetch_mome_field,338,554,1000,0.57821299994040842E-2
diag_exec,339,195,1,1.0546651749999993
fdi_g,340,462,9998,0.13648359988414072E-2
add_ks,341,881,9998,0.36059979799883646
calc_ff1_gpu,342,503,9998,39.263921113999700
rkupd,343,20,3,0.23990079999998137E-2
add_nl,344,638,9998,10.026138611998105
dfielddxy,345,269,9998,0.55675611000042657
hypz_cmp,346,269,9998,0.40916200063190189E-3
calcmom1_gpu,347,439,2,0.19638300000046627E-3
pf_dgdxy,348,688,2,0.14583000000456536E-4
ccdens,349,471,3,0.31167659999997710E-2
x_pfkp,351,465,2,0.41289999996863003E-5
pf_nl,352,692,1000,0.45345490005166411E-2
pf_chib,353,888,3,0.69199999996882866E-5
addadi,355,124,2,0.15571759999994939E-2
dApardt,357,850,3,0.13299999990223910E-6
compadi,358,73,3,0.18382830000001071E-2
pr_fld,360,462,9998,0.19203249989434568E-2
chpt_out,361,44,1,0.26178495999999996
add_dchidxy,362,401,9998,0.16747248900143585
FldSlv,363,556,3,0.10338960000004782E-2
prep_nl,364,462,19996,0.13242180005130777E-2
compadi,365,254,9998,2.1036244959993438
prdi_g,366,749,2,0.19299999998168005E-6
ccdens,367,556,3,0.15493439999998415E-2
pr_fld,368,527,2,0.42199999938929977E-6
fdi_fld,369,688,2,0.32300000007978724E-6
h_from_f_ff2_gpu,370,630,9998,0.21835365499949244
pf_chib,371,971,9998,0.24981589000140580E-1
chpt_out,372,339,1,0.24668340199999950
pfld,373,850,3,0.11459199999963587E-3
calcaux,374,440,496,0.50698064200000692
pf_nl,375,259,9998,0.43826931002625358E-1
pf_dfb,377,832,2,0.83129999994824288E-5
calc_ff1_gpu,378,238,2,0.78314250000000030E-2
eRK_standard,379,952,2,0.63036547000000276E-1
comp_dt,380,44,1,2.0871191609999999
calc_ff1_gpu,381,556,3,0.11662210000000339E-1
pr_fld,382,849,3,0.55300000045832576E-6
x_pfgold,383,680,3,0.10980999999965491E-4
prdi_fld,384,834,3,0.55099999984875581E-6
sum_sp,385,473,6144,0.27638770000222301E-2
f_and_fields_to_GPU,386,399,3,0.42724000000049500E-4
pf_nl,388,550,3,0.11465000000043801E-4
pr_g,389,861,1000,0.64164000492361595E-4
calcmom1_gpu,390,476,1000,0.41066592999508877E-1
pr_g,391,749,2,0.14100000012007285E-6
add_ks,392,178,9998,0.32538591699990604
pfld,393,688,2,0.92899999994955351E-5
pf_dfb,394,613,9998,0.38055372001070786E-1
pf_dfb,395,804,9998,0.41148290000072585E-1
compute_barchi_gpu,396,236,9998,0.66588121998157668E-1
dfielddxy,397,527,2,0.11004599999964171E-3
dfielddxy,398,510,496,0.17070659999999016E-1
eRK_stage_1,399,762,3,0.19931213799999981
x_pfgnew,400,307,3,0.11301999999435708E-4
dfielddxy,401,462,9998,0.55041547800117918
compute_barchi_gpu,402,345,9998,0.68235960000671447E-1
pf_dgdxy,403,752,2,0.14052000000042142E-4
exv6d,404,378,2,0.74111910000000947E-2
h_to_GPU,405,838,2,0.82139999992847379E-5
h_from_f_ff2_gpu,406,924,2,0.42424000000096385E-4
dzv_ak,407,688,2,0.23176740000003804E-2
pf_dfb,408,291,3,0.10819000000328316E-4
dfielddxy,409,463,3,0.23800230000001754E-2
exz3d,410,417,1,0.15626400000012808E-3
exz3d,411,969,2,0.18595200000071088E-3
pf_dgdxy,412,749,2,0.13489999999727331E-4
dApardt,413,752,2,0.11799999999340116E-6
pf_chib,414,984,1,0.25069999995963599E-5
FldSlv,415,3,1,0.37396650000003362E-2
h_from_f_ff2_gpu,416,471,3,0.66235000000691713E-4
calcaux,417,581,1,0.52644148999999985
h_to_GPU,418,440,496,0.19536940000017822E-2
ftch_mom,419,821,1,0.16519999999964341E-4
prdi_fld,420,861,1000,0.34144700069305145E-3
calcnl,421,484,3,0.48887200000002906E-3
Prefetch_mome_field,422,374,496,0.22338459999948768E-2
h_to_GPU,423,801,2,0.76719999997365562E-5
pf_dfb,424,535,1,0.45370000005817701E-5
sum_cmplx_vw,425,339,1,0.58536200000007810E-2
compute_barchi_gpu,428,602,3,0.18497000000117225E-4
pr_g,430,834,3,0.16499999988539571E-6
pf_dfb,432,115,3,0.10804999999614040E-4
exv6d,436,973,2,0.73469930000005235E-2
pf_dfb,437,217,2,0.77909999998126978E-5
pf_chib,438,125,1000,0.12642266999407070E-1
ccdens,439,47,2,0.96373600000010384E-3
rhsmult,440,96,496,0.63566651700000376
calc_ff1_gpu,441,802,3,0.11703838999999938E-1
prdi_fld,442,849,3,0.38500000032470894E-6
