timer_name,id,parent_id,ncalls,total_time
prep_nl,1,749,4,0.32899999968805105E-6
calc_moments,2,240,1,0.15690778999999822E-1
calcaux,3,339,1,0.17683641000000527E-1
h_from_f_ff2_gpu,4,170,3,0.10725209999997709E-2
compadi,5,733,3,0.67934500000044196E-3
add_nl,6,527,2,0.20147850000000744E-2
addadi,7,884,3,0.15313995000000080E-1
hypz_cmp,8,688,2,0.78000000236500000E-7
pf_dfb,9,403,2,0.78499999993653091E-5
CalFRhs0,10,581,1,0.29128405000000690E-1
compadi,11,456,1,0.37903290000000922E-2
calc_moments,12,339,1,0.72802049999998175E-2
ccdens,14,969,2,0.24322679999997376E-2
dzv_ak,15,527,2,0.35116200000029352E-3
pf_dgdxy,16,834,3,0.16899000000236697E-4
dzv_ak,18,510,496,0.58360625000000610E-1
eRK_stage_2,20,762,3,0.26252409000000032E-1
sum_vwsp,23,188,1000,0.84877745500014345
prdi_fld,24,510,496,0.51940000002304032E-4
sum_vwsp,28,63,1,0.12503800000001064E-2
prdi_g,29,849,3,0.28600000012701798E-6
pf_dgdxy,30,861,1000,0.78638599999951708E-2
add_dchidxy,31,740,1000,0.28625870998918224E-1
addadi,32,1023,1000,40.959187443000062
pf_dfb,33,294,9998,0.37676883002286665E-1
ex_gen_real,34,195,1,0.11532999999896987E-4
fdi_fld,35,749,2,0.27000000013543968E-6
f_and_fields_to_GPU,36,440,496,0.58372390000074326E-2
ccdens,40,924,2,0.34250159999995589E-2
exv6d,41,45,3,0.50529435000000511E-1
compute_barchi_gpu,42,275,1,0.16281999999812058E-4
dApardt,43,462,9998,0.44902899767507165E-3
gsub,44,1007,1,535.28758974499999
calc_ff1_gpu,45,170,3,0.56336563999999978E-1
compadi,46,968,2,0.35222500000031687E-3
calcaux,47,465,2,0.96982839999997239E-2
ex_gen_real,48,473,3849,0.60819799999864976E-2
pf_dfb,49,953,3,0.96080000000497989E-5
pf_dfb,53,597,9998,0.37489895000417661E-1
sum_sp,54,210,28672,0.10885026000015063E-1
pf_dfb,55,237,3,0.10344000000106490E-4
pf_dfb,57,717,2,0.83240000003925729E-5
dgdxy,59,749,2,0.97024000000445199E-4
ccdens,63,3,1,0.43497040000000098E-2
fdi_g,64,752,2,0.37800000018961555E-6
pfld,65,10,1,0.57940000006695414E-5
hypz_cmp,66,10,1,0.47000000336083758E-7
pf_dfb,67,929,3,0.10140999999741496E-4
Prefetch_mome_field,68,3,1,0.62129999998106200E-5
prep_nl,69,834,6,0.45099999956832448E-6
pfld,70,749,2,0.89670000003039263E-5
addadi,73,286,3,0.89792999999982470E-3
pf_dfb,74,229,2,0.79820000005170755E-5
ccdens,75,417,1,0.14721529999999206E-2
prdi_fld,76,850,3,0.36500000000216914E-6
fdi_fld,77,462,9998,0.12675989970114543E-2
f_and_fields_to_GPU,78,881,9998,0.63499426001272674E-1
FldSlv,79,417,1,0.40018259999996530E-2
x_pfkp,80,20,3,0.77650000003259834E-5
dzv_ak,82,638,9998,1.7477398800014248
pfld,83,510,496,0.32246349999973667E-2
add_dchidxy,84,247,3,0.54234999999458466E-4
Prefetch_mome_field,85,170,3,0.17818999999530405E-4
pr_hf,86,638,9998,0.22675619991279206E-2
Prefetch_mome_field,87,503,9998,0.50608973998988560E-1
prdi_fld,88,527,2,0.22999999949036010E-6
compute_barchi_gpu,89,696,2,0.18210999999546118E-4
exz3d,90,817,8,0.26738440000002583E-2
add_dchidxy,91,602,3,0.52639999999826159E-4
x_pfkp,92,680,3,0.51630000004188048E-5
add_dchidxy,93,409,3,0.20818629999999061E-2
pf_dfb,94,1002,2,0.73709999997007003E-5
pr_hf,95,752,2,0.80900000032357866E-6
evsolver,96,380,6,0.85738732799999928
dgdxy,100,861,1000,2.0711555340002219
pf_dfb,101,469,9998,0.39211543004893379E-1
h_from_f_ff2_gpu,102,417,1,0.34051000000090426E-4
calcaux,103,226,9998,55.953561275996549
fdi_fld,104,936,9998,0.12575020004295112E-2
