timer_name,id,parent_id,ncalls,total_time
prep_nl,1,749,4,0.33300000001901253E-6
calc_moments,2,240,1,0.16592640999999908E-1
calcaux,3,339,1,0.19119376999999993E-1
h_from_f_ff2_gpu,4,170,3,0.64945199999977277E-3
compadi,5,733,3,0.86719899999998518E-3
add_nl,6,527,2,0.20026369999994742E-2
addadi,7,884,3,0.15710726000000008E-1
hypz_cmp,8,688,2,0.79999999513802322E-7
pf_dfb,9,403,2,0.80899999996830729E-5
CalFRhs0,10,581,1,0.29407898000000543E-1
compadi,11,456,1,0.14831250000000296E-2
calc_moments,12,339,1,0.68667839999996261E-2
ccdens,14,969,2,0.16916830000006655E-2
dzv_ak,15,527,2,0.35219199999936279E-3
pf_dgdxy,16,834,3,0.17860999999896876E-4
dzv_ak,18,510,496,0.58383179999996315E-1
eRK_stage_2,20,762,3,0.27372484999999447E-1
sum_vwsp,23,188,1000,21.643771140999640
prdi_fld,24,510,496,0.55782999996534244E-4
sum_vwsp,28,63,1,0.15328640000005223E-2
prdi_g,29,849,3,0.21999999999522402E-6
pf_dgdxy,30,861,1000,0.73902769987705952E-2
add_dchidxy,31,740,1000,0.25780319999973322E-1
addadi,32,1023,1000,40.670163548000708
pf_dfb,33,294,9998,0.37662505999713325E-1
ex_gen_real,34,195,1,0.14751999999784715E-4
fdi_fld,35,749,2,0.21399999994287100E-6
f_and_fields_to_GPU,36,440,496,0.58626269999981773E-2
ccdens,40,924,2,0.16436690000007914E-2
exv6d,41,45,3,0.52115099000000331E-1
compute_barchi_gpu,42,275,1,0.12985999999770570E-4
dApardt,43,462,9998,0.51462999861584535E-3
gsub,44,1007,1,535.28785375099994
calc_ff1_gpu,45,170,3,0.58576084999999889E-1
compadi,46,968,2,0.34951400000071686E-3
calcaux,47,465,2,0.11641419000000042E-1
ex_gen_real,48,473,3849,0.60891779999732165E-2
pf_dfb,49,953,3,0.99439999994288542E-5
pf_dfb,53,597,9998,0.37518284998281359E-1
sum_sp,54,210,28672,0.11282250000027805E-1
pf_dfb,55,237,3,0.10138999999576015E-4
pf_dfb,57,717,2,0.72290000003860655E-5
dgdxy,59,749,2,0.96564999999770862E-4
ccdens,63,3,1,0.45969170000006443E-2
fdi_g,64,752,2,0.34500000012371856E-6
pfld,65,10,1,0.54659999992878738E-5
hypz_cmp,66,10,1,0.43000000005122274E-7
pf_dfb,67,929,3,0.10003000000313733E-4
Prefetch_mome_field,68,3,1,0.59139999999402448E-5
prep_nl,69,834,6,0.48000000019143840E-6
pfld,70,749,2,0.89760000010485896E-5
addadi,73,286,3,0.65772899999938517E-3
pf_dfb,74,229,2,0.80079999991156114E-5
ccdens,75,417,1,0.10752395700000061
prdi_fld,76,850,3,0.37999999991100708E-6
fdi_fld,77,462,9998,0.12471940001264059E-2
f_and_fields_to_GPU,78,881,9998,0.63086021999031239E-1
FldSlv,79,417,1,0.16907510000008230E-2
x_pfkp,80,20,3,0.53200000005304560E-5
dzv_ak,82,638,9998,1.7474712360002522
pfld,83,510,496,0.32341409999987469E-2
add_dchidxy,84,247,3,0.53430999999548590E-4
Prefetch_mome_field,85,170,3,0.28470999999807844E-4
pr_hf,86,638,9998,0.23885910038021763E-2
Prefetch_mome_field,87,503,9998,0.50310509000718540E-1
prdi_fld,88,527,2,0.23099999957310047E-6
compute_barchi_gpu,89,696,2,0.18021999999895399E-4
exz3d,90,817,8,0.27257579999999670E-2
add_dchidxy,91,602,3,0.52204999999805324E-4
x_pfkp,92,680,3,0.51000000000911427E-5
add_dchidxy,93,409,3,0.22039189999998321E-2
pf_dfb,94,1002,2,0.72160000001986191E-5
pr_hf,95,752,2,0.52699999919525453E-6
evsolver,96,380,6,0.85729098000000015
dgdxy,100,861,1000,2.0694496900000363
pf_dfb,101,469,9998,0.39511980999485274E-1
h_from_f_ff2_gpu,102,417,1,0.35833999999290711E-4
calcaux,103,226,9998,57.972294082999312
fdi_fld,104,936,9998,0.11844210008256084E-2
pf_chib,105,857,2,0.46429999995822868E-5
pfld,106,849,3,0.11310899999950053E-3
calc_ff1_gpu,107,103,9998,46.605069895000234
x_pfgnew,108,881,9998,0.47045901001459889E-1
f_and_fields_to_GPU,109,547,2,0.12310000000681498E-4
pf_dfb,110,549,3,0.94059999997675448E-5
pf_dfb,111,163,9998,0.37330799001155768E-1
sum_cmplx_vw,112,581,8,0.76078560000016893E-2
pf_dfb,113,949,2,0.89569999994765226E-5
g_to_GPU,114,465,2,0.76999999993887513E-5
h_to_GPU,115,399,3,0.10677000000569592E-4
sum_vwsp,116,468,9998,6.3849980249980014
prdi_g,117,861,1000,0.12955300054695584E-3
Prefetch_mome_field,119,661,9998,0.49782215001511254E-1
calcmom1_gpu,120,505,9998,1.3482597209985423
fdi_fld,121,269,9998,0.12839320021820200E-2
pf_dgdxy,122,527,2,0.13039999999797658E-4
FldSlv,124,47,2,0.48415100000021027E-3
en_block,125,475,1000,72.846139410998788
fdi_fld,126,834,3,0.28300000032288608E-6
pf_chib,127,609,1,0.11230000000139739E-4
add_dchidxy,128,236,9998,0.17617267800171366
pr_g,129,638,9998,0.72952600414399882E-3
add_nl,130,688,2,0.20070719999996101E-2
pr_g,131,269,9998,0.70588600349807962E-3
calc_ff1_gpu,132,3,1,0.10808774000000021E-1
prdi_g,133,850,3,0.26799999996995894E-6
add_dchidxy,135,789,9998,0.17545759400298699
rkupd,136,307,3,0.16458699999999382E-3
pf_nl,137,705,9998,0.43256126003035966E-1
hypz_cmp,138,936,9998,0.40324500255017881E-3
compadi,143,918,168,0.18910779000000488E-1
calcmom1_gpu,144,349,3,0.19101399999943425E-3
prep_nl,145,527,4,0.30800000061503852E-6
sum_vwsp,146,228,9998,6.1242522900031107
FldSlv,147,503,9998,1.7434609369986775
dApardt,148,749,2,0.94000000672167516E-7
pf_dgdxy,149,269,9998,0.65954023002092299E-1
pr_hf,152,462,9998,0.23280519988837511E-2
pr_fld,154,638,9998,0.22797519988229098E-2
prep_nl,155,10,2,0.19000000062163735E-6
prdi_fld,157,936,9998,0.12947750000842362E-2
pf_dfb,161,149,9998,0.39406138997970963E-1
h_to_GPU,163,881,9998,0.39354741998773868E-1
exv6d,164,342,9998,44.044717937000001
calcnl,165,130,2,0.33324600000028681E-3
add_dchidxy_wo_curv,166,125,1000,0.86824619998697727E-2
fdi_fld,167,861,1000,0.21755599963046990E-3
Prefetch_mome_field,168,890,1000,0.49635469996385240E-2
g_to_GPU,169,261,9998,0.40524564002111241E-1
calcaux,170,399,3,0.93679458000000437E-1
exz3d,171,3,1,0.19729600000051306E-3
pf_dfb,172,605,3,0.10735999999678114E-4
pf_nl,173,421,3,0.11445999999804002E-4
addadi,176,746,1000,0.17947085600002222
ex_gen_real,177,210,1282,0.19707700000015649E-2
eRK_standard,178,219,9998,293.36365691799881
FldSlv,179,661,9998,2.0998341440009929
pf_dgdxy,182,936,9998,0.64996760999302516E-1
prep_nl,183,849,6,0.47199999997360464E-6
compadi,184,911,3,0.75277100000059605E-3
add_dchidxy,185,723,2,0.36115000000336295E-4
pf_dfb,186,585,3,0.10804000000419478E-4
ccdens,188,554,1000,22.381437655000067
exz_f_gpu,189,107,9998,2.3483117049997828
pf_dfb,190,909,2,0.74009999995183762E-5
calcmom1_gpu,191,40,2,0.71474999999487920E-4
rkupd,193,482,9998,0.55053554099744240
exz3d,194,503,9998,1.4940672700015627
initialization,195,44,1,0.78124174499999954
h_to_GPU,196,680,3,0.10251999999599803E-4
add_nl,197,850,3,0.30007070000004354E-2
dgdxy,198,850,3,0.14266499999981974E-3
addadi,199,815,2,0.52030500000022073E-3
h_to_GPU,200,547,2,0.76240000002059105E-5
h_from_f_ff2_gpu,202,554,1000,0.30372845999663056E-1
prdi_fld,206,269,9998,0.14136399988124992E-2
addadi,207,1024,9998,1.5279136709982462
pfld,208,834,3,0.11552700000017069E-3
pf_chib,209,268,9998,0.23414028997295944E-1
initrhs,210,821,1,0.14898450299999988
exz_f_gpu,213,956,9998,2.3124390359985183
dzv_ak,214,752,2,0.22828089999995527E-2
exz3d,215,630,9998,1.9367879750017121
dApardt,216,834,3,0.16699999960678724E-6
x_pfgnew,217,547,2,0.80249999996340193E-5
exz_f_gpu,218,273,9998,2.3553743050008515
t_loop,219,855,1,530.30821543800005
add_dchidxy,220,249,3,0.55237000000207814E-4
hypz_cmp,221,749,2,0.80999999596542693E-7
pfld,222,752,2,0.94959999996646616E-5
prdi_g,223,834,3,0.23599999998680232E-6
pf_dfb,224,319,3,0.95900000003368291E-5
pf_dfb,225,277,3,0.96339999999806025E-5
eRK_stage_3,226,178,9998,72.307666511002012
ccdens,228,661,9998,6.7688717010012667
f_and_fields_to_GPU,229,801,2,0.12170999999838727E-4
pf_dfb,231,108,9998,0.44501685000898128E-1
