timer_name,id,parent_id,ncalls,total_time
prep_nl,1,749,4,0.41699999986377634E-6
calc_moments,2,240,1,0.16367278999999790E-1
calcaux,3,339,1,0.16282910000000150E-1
h_from_f_ff2_gpu,4,170,3,0.77717399999999159E-3
compadi,5,733,3,0.53355899999951717E-3
add_nl,6,527,2,0.20060820000002977E-2
addadi,7,884,3,0.13509842000000383E-1
hypz_cmp,8,688,2,0.87000000092984919E-7
pf_dfb,9,403,2,0.77199999992672019E-5
CalFRhs0,10,581,1,0.29137879999999505E-1
compadi,11,456,1,0.24194650000000095E-2
calc_moments,12,339,1,0.67163580000002554E-2
ccdens,14,969,2,0.22668219999992800E-2
dzv_ak,15,527,2,0.35152899999957299E-3
pf_dgdxy,16,834,3,0.17211999999933170E-4
dzv_ak,18,510,496,0.58385016000000789E-1
eRK_stage_2,20,762,3,0.24275883000000054E-1
sum_vwsp,23,188,1000,21.429104037999963
prdi_fld,24,510,496,0.46683000003877595E-4
sum_vwsp,28,63,1,0.32300630000001718E-2
prdi_g,29,849,3,0.23599999998680232E-6
pf_dgdxy,30,861,1000,0.76539919991631677E-2
add_dchidxy,31,740,1000,0.27110740000235722E-1
addadi,32,1023,1000,40.761617101999775
pf_dfb,33,294,9998,0.37389550002725258E-1
ex_gen_real,34,195,1,0.51989999998447445E-5
fdi_fld,35,749,2,0.22700000013031740E-6
f_and_fields_to_GPU,36,440,496,0.57914299999968222E-2
ccdens,40,924,2,0.23471339999998619E-2
exv6d,41,45,3,0.82598713999999962E-1
compute_barchi_gpu,42,275,1,0.14489999999867109E-4
dApardt,43,462,9998,0.45058099976280630E-3
gsub,44,1007,1,535.28763202899995
calc_ff1_gpu,45,170,3,0.88770287000000447E-1
compadi,46,968,2,0.43649300000048186E-3
calcaux,47,465,2,0.10741925000000485E-1
ex_gen_real,48,473,3849,0.59118060000149519E-2
pf_dfb,49,953,3,0.95530000003840598E-5
pf_dfb,53,597,9998,0.36704908999367625E-1
sum_sp,54,210,28672,0.10892193000004546E-1
pf_dfb,55,237,3,0.10030999999965928E-4
pf_dfb,57,717,2,0.71840000002154625E-5
dgdxy,59,749,2,0.96604000001221380E-4
ccdens,63,3,1,0.63551820000000703E-2
fdi_g,64,752,2,0.39699999998532576E-6
pfld,65,10,1,0.60130000001379358E-5
hypz_cmp,66,10,1,0.65000000049053597E-7
pf_dfb,67,929,3,0.99520000005348663E-5
Prefetch_mome_field,68,3,1,0.56979999998318931E-5
prep_nl,69,834,6,0.46499999983851126E-6
pfld,70,749,2,0.85580000011020729E-5
addadi,73,286,3,0.11707850000002296E-2
pf_dfb,74,229,2,0.79629999998331868E-5
ccdens,75,417,1,0.10560737499999995
prdi_fld,76,850,3,0.32300000052387645E-6
fdi_fld,77,462,9998,0.10876950013507525E-2
f_and_fields_to_GPU,78,881,9998,0.62489587997281326E-1
FldSlv,79,417,1,0.27520810000005724E-2
x_pfkp,80,20,3,0.53319999997469836E-5
dzv_ak,82,638,9998,1.7478995299981843
pfld,83,510,496,0.32036890000024520E-2
add_dchidxy,84,247,3,0.52347000000008137E-4
Prefetch_mome_field,85,170,3,0.19952999999794940E-4
pr_hf,86,638,9998,0.23244659995045325E-2
Prefetch_mome_field,87,503,9998,0.49849949998748144E-1
prdi_fld,88,527,2,0.18600000029067587E-6
compute_barchi_gpu,89,696,2,0.18410999999218802E-4
exz3d,90,817,8,0.26956169999996504E-2
add_dchidxy,91,602,3,0.52335000000347520E-4
x_pfkp,92,680,3,0.50320000002379572E-5
add_dchidxy,93,409,3,0.21240890000000512E-2
pf_dfb,94,1002,2,0.70979999993170395E-5
pr_hf,95,752,2,0.83599999989303342E-6
evsolver,96,380,6,0.85803503499999989
dgdxy,100,861,1000,2.0716000559998307
pf_dfb,101,469,9998,0.38512113000258807E-1
h_from_f_ff2_gpu,102,417,1,0.32376000000056138E-4
calcaux,103,226,9998,58.893567985994089
fdi_fld,104,936,9998,0.11103770016722692E-2
pf_chib,105,857,2,0.46419999994995464E-5
pfld,106,849,3,0.11434100000018432E-3
calc_ff1_gpu,107,103,9998,39.665040418002960
x_pfgnew,108,881,9998,0.45724212003404929E-1
f_and_fields_to_GPU,109,547,2,0.12380000000256075E-4
pf_dfb,110,549,3,0.93869999999718345E-5
pf_dfb,111,163,9998,0.36929397998786584E-1
sum_cmplx_vw,112,581,8,0.48172520000013819E-2
pf_dfb,113,949,2,0.85869999999488300E-5
g_to_GPU,114,465,2,0.76830000006467003E-5
h_to_GPU,115,399,3,0.10271999999922343E-4
sum_vwsp,116,468,9998,14.057059083996339
prdi_g,117,861,1000,0.17430000031382065E-3
Prefetch_mome_field,119,661,9998,0.49501936001784763E-1
calcmom1_gpu,120,505,9998,1.3074870890009205
fdi_fld,121,269,9998,0.12578640045006750E-2
pf_dgdxy,122,527,2,0.13743999999427103E-4
FldSlv,124,47,2,0.53754600000033292E-3
en_block,125,475,1000,74.069500129000573
fdi_fld,126,834,3,0.30100000003585592E-6
pf_chib,127,609,1,0.10690999999951600E-4
add_dchidxy,128,236,9998,0.17306351099946227
pr_g,129,638,9998,0.67082999896683759E-3
add_nl,130,688,2,0.20166830000007963E-2
pr_g,131,269,9998,0.75462099701084639E-3
calc_ff1_gpu,132,3,1,0.87898119999998414E-2
prdi_g,133,850,3,0.24099999995641497E-6
add_dchidxy,135,789,9998,0.17106700499915384
rkupd,136,307,3,0.16453199999988399E-3
pf_nl,137,705,9998,0.41878411000578097E-1
hypz_cmp,138,936,9998,0.43041099932761284E-3
compadi,143,918,168,0.19446544999997428E-1
calcmom1_gpu,144,349,3,0.19998299999990365E-3
prep_nl,145,527,4,0.31200000094600000E-6
sum_vwsp,146,228,9998,12.934331756000734
FldSlv,147,503,9998,1.6831576869977791
dApardt,148,749,2,0.99000000197690952E-7
pf_dgdxy,149,269,9998,0.64315379998955535E-1
pr_hf,152,462,9998,0.22297310021786032E-2
pr_fld,154,638,9998,0.23137659957326306E-2
prep_nl,155,10,2,0.16499999944130650E-6
prdi_fld,157,936,9998,0.11016099992451345E-2
pf_dfb,161,149,9998,0.38467602999858741E-1
h_to_GPU,163,881,9998,0.39027594997809167E-1
exv6d,164,342,9998,36.571177318998686
calcnl,165,130,2,0.33274900000002106E-3
add_dchidxy_wo_curv,166,125,1000,0.89451249997605231E-2
fdi_fld,167,861,1000,0.23457400061221989E-3
Prefetch_mome_field,168,890,1000,0.50106509999610083E-2
g_to_GPU,169,261,9998,0.39237463003119366E-1
calcaux,170,399,3,0.12330454700000049
exz3d,171,3,1,0.14276599999973882E-3
pf_dfb,172,605,3,0.10979999999882750E-4
pf_nl,173,421,3,0.11393999999942395E-4
addadi,176,746,1000,0.26146622000111908
ex_gen_real,177,210,1282,0.19592679999953511E-2
eRK_standard,178,219,9998,286.79176180899896
FldSlv,179,661,9998,2.8384725180001880
pf_dgdxy,182,936,9998,0.63857487997196927E-1
prep_nl,183,849,6,0.43800000026905650E-6
compadi,184,911,3,0.69774299999991740E-3
add_dchidxy,185,723,2,0.35909000000167168E-4
pf_dfb,186,585,3,0.10881999999767800E-4
ccdens,188,554,1000,22.187688564000261
exz_f_gpu,189,107,9998,2.0724798180007538
pf_dfb,190,909,2,0.72660000007829240E-5
calcmom1_gpu,191,40,2,0.72793000000181962E-4
rkupd,193,482,9998,0.55096960300153874
exz3d,194,503,9998,0.91829675300285540
initialization,195,44,1,0.78123375700000031
h_to_GPU,196,680,3,0.10125000000194007E-4
add_nl,197,850,3,0.29935279999997455E-2
dgdxy,198,850,3,0.14288400000017631E-3
addadi,199,815,2,0.70132299999947634E-3
h_to_GPU,200,547,2,0.76400000006415780E-5
h_from_f_ff2_gpu,202,554,1000,0.31248719999222629E-1
prdi_fld,206,269,9998,0.12592320011286517E-2
addadi,207,1024,9998,2.3197903669981628
pfld,208,834,3,0.11457400000036699E-3
pf_chib,209,268,9998,0.23300235000789371E-1
initrhs,210,821,1,0.15098112199999969
exz_f_gpu,213,956,9998,2.0470946440014748
dzv_ak,214,752,2,0.23096740000001503E-2
exz3d,215,630,9998,0.97080047099975353
dApardt,216,834,3,0.13300000034632831E-6
x_pfgnew,217,547,2,0.81459999998756416E-5
exz_f_gpu,218,273,9998,2.0829223950009927
t_loop,219,855,1,530.30820361200006
add_dchidxy,220,249,3,0.55807999999490931E-4
hypz_cmp,221,749,2,0.79000000319240371E-7
pfld,222,752,2,0.96030000005242755E-5
prdi_g,223,834,3,0.24200000003915534E-6
pf_dfb,224,319,3,0.94920000002218785E-5
pf_dfb,225,277,3,0.10251999999599803E-4
eRK_stage_3,226,178,9998,73.225722300002417
ccdens,228,661,9998,13.573379729000903
f_and_fields_to_GPU,229,801,2,0.12164999999342285E-4
pf_dfb,231,108,9998,0.43207486997834721E-1
compadi,235,722,2,0.73449299999950313E-3
dfielddxy,236,638,9998,0.56172490799995334
pf_dgdxy,237,850,3,0.16856000000231575E-4
calcaux,238,838,2,0.13333607999999941E-1
d_nrg,240,339,1,0.35577851000000216E-1
pfld,244,861,1000,0.59978030007634686E-2
pf_dfb,245,790,2,0.72190000004468402E-5
calc_ff1_gpu,246,554,1000,7.3987424950018061
dfielddxy,247,849,3,0.16869700000032850E-3
pf_dfb,248,506,9998,0.38733776003254228E-1
dfielddxy,249,834,3,0.17176900000004380E-3
prdi_fld,251,462,9998,0.10699490012946455E-2
pf_nl,252,165,2,0.85050000002695469E-5
addadi,254,179,9998,2.6031057340021144
pr_hf,255,527,2,0.58699999971878469E-6
prdi_fld,256,749,2,0.29000000001389026E-6
h_from_f_ff2_gpu,257,802,3,0.66341999999774970E-4
exz_f_gpu,258,441,3,0.63842899999988489E-3
calcnl,259,971,9998,1.6077292619989692
eRK_stage_1,261,178,9998,78.352662108003230
prdi_g,262,462,9998,0.90683199991925534E-3
f_and_fields_to_GPU,263,482,9998,0.61663422999841622E-1
pefo,264,440,496,0.86658649999944437E-2
x_pfkp,265,307,3,0.50379999998462210E-5
calcmom1_gpu,266,959,3,0.66761600000000421E-2
add_nl,268,462,9998,10.031038991999612
CalFRhs0,269,261,9998,25.429459611999874
exz_f_gpu,270,132,1,0.38785739999998015E-2
x_pfgold,271,307,3,0.10432999999476777E-4
fdi_g,272,849,3,0.34800000037193968E-6
calc_ff1_gpu,273,630,9998,40.413775025000348
sum_vwsp,274,863,2,0.11021219999998166E-2
dfielddxy,275,10,1,0.20762870000003986E-2
sum_vwsp,276,646,496,0.43306475000004063E-1
x_pfgold,277,20,3,0.11930999999965053E-4
calc_ff1_gpu,278,471,3,0.11839033999999860E-1
fdi_fld,279,463,3,0.46999999980812390E-6
exz3d,280,661,9998,0.86472831500427194
pr_hf,281,10,1,0.45399999937245639E-6
Prefetch_mome_field,283,471,3,0.13821999999663603E-4
pf_dfb,284,991,9998,0.44013193998713618E-1
calcnl,285,609,1,0.23166200000002135E-3
FldSlv,286,802,3,0.13173479999992743E-2
hypz_cmp,287,463,3,0.75432000000041910E-4
FldSlv,290,374,496,0.31075716999997116E-1
pf_dgdxy,291,463,3,0.17545999999590833E-4
