timer_name,id,parent_id,ncalls,total_time
prep_nl,1,749,4,0.35999999870028887E-6
calc_moments,2,240,1,0.16064373999999937E-1
calcaux,3,339,1,0.18796534000000698E-1
h_from_f_ff2_gpu,4,170,3,0.70872799999932568E-3
compadi,5,733,3,0.76529899999977502E-3
add_nl,6,527,2,0.20135930000000357E-2
addadi,7,884,3,0.15319160999999859E-1
hypz_cmp,8,688,2,0.82999999762023435E-7
pf_dfb,9,403,2,0.78210000005185520E-5
CalFRhs0,10,581,1,0.29046319999999959E-1
compadi,11,456,1,0.63178799999974444E-3
calc_moments,12,339,1,0.69131050000006411E-2
ccdens,14,969,2,0.91878099999931351E-3
dzv_ak,15,527,2,0.35251600000041350E-3
pf_dgdxy,16,834,3,0.17074000000061318E-4
dzv_ak,18,510,496,0.58367931000001150E-1
eRK_stage_2,20,762,3,0.27973702999999794E-1
sum_vwsp,23,188,1000,61.177208295999286
prdi_fld,24,510,496,0.56163000003550678E-4
sum_vwsp,28,63,1,0.34518449999998424E-2
prdi_g,29,849,3,0.26999999969135047E-6
pf_dgdxy,30,861,1000,0.73214389993339068E-2
add_dchidxy,31,740,1000,0.25046314000611858E-1
addadi,32,1023,1000,0.15206011900059835
pf_dfb,33,294,9998,0.36550395003007274E-1
ex_gen_real,34,195,1,0.51349999998784313E-5
fdi_fld,35,749,2,0.22399999988209629E-6
f_and_fields_to_GPU,36,440,496,0.59001409999974719E-2
ccdens,40,924,2,0.93113500000097105E-3
exv6d,41,45,3,0.53041079999999408E-1
compute_barchi_gpu,42,275,1,0.12188000000357135E-4
dApardt,43,462,9998,0.42660599795851795E-3
gsub,44,1007,1,535.28800388100001
calc_ff1_gpu,45,170,3,0.60010494000000136E-1
compadi,46,968,2,0.35934999999920336E-3
calcaux,47,465,2,0.12205941999999581E-1
ex_gen_real,48,473,3849,0.61302369999962636E-2
pf_dfb,49,953,3,0.96809999994285079E-5
pf_dfb,53,597,9998,0.36642957998742176E-1
sum_sp,54,210,28672,0.11178668999949792E-1
pf_dfb,55,237,3,0.10170000000364610E-4
pf_dfb,57,717,2,0.70930000006796945E-5
dgdxy,59,749,2,0.95116999999866891E-4
ccdens,63,3,1,0.65915869999999543E-2
fdi_g,64,752,2,0.35199999981472274E-6
pfld,65,10,1,0.58240000004872172E-5
hypz_cmp,66,10,1,0.60999999718092113E-7
pf_dfb,67,929,3,0.10133000000411840E-4
Prefetch_mome_field,68,3,1,0.57400000006424534E-5
prep_nl,69,834,6,0.44100000051727761E-6
pfld,70,749,2,0.85979999999707957E-5
addadi,73,286,3,0.63603100000042545E-3
pf_dfb,74,229,2,0.80510000000089121E-5
ccdens,75,417,1,0.10822012800000014
prdi_fld,76,850,3,0.40999999972868295E-6
fdi_fld,77,462,9998,0.12987209976795810E-2
f_and_fields_to_GPU,78,881,9998,0.62389091996765345E-1
FldSlv,79,417,1,0.95106799999999936E-3
x_pfkp,80,20,3,0.54650000005374011E-5
dzv_ak,82,638,9998,1.7524017240001832
pfld,83,510,496,0.32057760000063773E-2
add_dchidxy,84,247,3,0.53795999999994848E-4
Prefetch_mome_field,85,170,3,0.19093999999775235E-4
pr_hf,86,638,9998,0.23233770004686960E-2
Prefetch_mome_field,87,503,9998,0.48491001000949829E-1
prdi_fld,88,527,2,0.22700000013031740E-6
compute_barchi_gpu,89,696,2,0.18025000000143621E-4
exz3d,90,817,8,0.27176980000001016E-2
add_dchidxy,91,602,3,0.52343000000121265E-4
x_pfkp,92,680,3,0.50330000003206976E-5
add_dchidxy,93,409,3,0.21948620000000751E-2
pf_dfb,94,1002,2,0.72959999997124214E-5
pr_hf,95,752,2,0.67700000094816914E-6
evsolver,96,380,6,0.85750850199999951
dgdxy,100,861,1000,2.0473093990004605
pf_dfb,101,469,9998,0.37961243000930622E-1
h_from_f_ff2_gpu,102,417,1,0.33988000000206853E-4
calcaux,103,226,9998,58.014282051001203
fdi_fld,104,936,9998,0.12672740017256601E-2
pf_chib,105,857,2,0.46199999994556151E-5
pfld,106,849,3,0.11399399999989512E-3
calc_ff1_gpu,107,103,9998,48.334973698999534
x_pfgnew,108,881,9998,0.45897271001769546E-1
f_and_fields_to_GPU,109,547,2,0.12407999999908270E-4
pf_dfb,110,549,3,0.95470000003317068E-5
pf_dfb,111,163,9998,0.36683246000420944E-1
sum_cmplx_vw,112,581,8,0.36997099999993566E-2
pf_dfb,113,949,2,0.88930000003983878E-5
g_to_GPU,114,465,2,0.75050000010179474E-5
h_to_GPU,115,399,3,0.10406000000351412E-4
sum_vwsp,116,468,9998,4.3857951420025936
prdi_g,117,861,1000,0.12129199968224924E-3
Prefetch_mome_field,119,661,9998,0.48051961999648896E-1
calcmom1_gpu,120,505,9998,1.3374459890023536
fdi_fld,121,269,9998,0.14528239984556990E-2
pf_dgdxy,122,527,2,0.13382000000561334E-4
FldSlv,124,47,2,0.50391699999963180E-3
en_block,125,475,1000,72.350827033999252
fdi_fld,126,834,3,0.29399999990076253E-6
pf_chib,127,609,1,0.10945999999734113E-4
add_dchidxy,128,236,9998,0.17089485299736484
pr_g,129,638,9998,0.74902199960469318E-3
add_nl,130,688,2,0.20198899999996911E-2
pr_g,131,269,9998,0.65510000083968123E-3
calc_ff1_gpu,132,3,1,0.10961823999999787E-1
prdi_g,133,850,3,0.26099999939077634E-6
add_dchidxy,135,789,9998,0.16985068899804467
rkupd,136,307,3,0.16265799999981567E-3
pf_nl,137,705,9998,0.42174789998384199E-1
