timer_name,id,parent_id,ncalls,total_time
prep_nl,1,749,4,0.36399999991942877E-6
calc_moments,2,240,1,0.16819527000000001E-1
calcaux,3,339,1,0.18386786000000654E-1
h_from_f_ff2_gpu,4,170,3,0.93873299999991389E-3
compadi,5,733,3,0.86902699999980015E-3
add_nl,6,527,2,0.20065950000009991E-2
addadi,7,884,3,0.15042742999999970E-1
hypz_cmp,8,688,2,0.88000001063903710E-7
pf_dfb,9,403,2,0.77199999992672019E-5
CalFRhs0,10,581,1,0.29382710000000145E-1
compadi,11,456,1,0.15375860000004238E-2
calc_moments,12,339,1,0.70545559999999341E-2
ccdens,14,969,2,0.14657140000000624E-2
dzv_ak,15,527,2,0.35124600000013828E-3
pf_dgdxy,16,834,3,0.16872000000223153E-4
dzv_ak,18,510,496,0.58508158000007082E-1
eRK_stage_2,20,762,3,0.27002705999999765E-1
sum_vwsp,23,188,1000,21.459171976999571
prdi_fld,24,510,496,0.60452999993021450E-4
sum_vwsp,28,63,1,0.10831399999995384E-2
prdi_g,29,849,3,0.24700000045285719E-6
pf_dgdxy,30,861,1000,0.76053999988214827E-2
add_dchidxy,31,740,1000,0.25398395001220209E-1
addadi,32,1023,1000,40.683149347000302
pf_dfb,33,294,9998,0.37411603994771170E-1
ex_gen_real,34,195,1,0.11846000000037549E-4
fdi_fld,35,749,2,0.25300000050521021E-6
f_and_fields_to_GPU,36,440,496,0.58928040000076898E-2
ccdens,40,924,2,0.18833390000008166E-2
exv6d,41,45,3,0.52549110999999815E-1
compute_barchi_gpu,42,275,1,0.14057000000455844E-4
dApardt,43,462,9998,0.54324699631713713E-3
gsub,44,1007,1,535.28790596700003
calc_ff1_gpu,45,170,3,0.58659848999999653E-1
compadi,46,968,2,0.36286299999943594E-3
calcaux,47,465,2,0.11352759000000212E-1
ex_gen_real,48,473,3849,0.60259419999946218E-2
pf_dfb,49,953,3,0.96720000000161122E-5
pf_dfb,53,597,9998,0.37394765998781665E-1
sum_sp,54,210,28672,0.11127568000017796E-1
pf_dfb,55,237,3,0.10216000000173864E-4
pf_dfb,57,717,2,0.73519999999049901E-5
dgdxy,59,749,2,0.96475999999512396E-4
ccdens,63,3,1,0.42898959999995157E-2
fdi_g,64,752,2,0.32600000032800835E-6
pfld,65,10,1,0.57349999993405731E-5
hypz_cmp,66,10,1,0.46000000253343387E-7
pf_dfb,67,929,3,0.10305999999626891E-4
Prefetch_mome_field,68,3,1,0.55939999992205003E-5
prep_nl,69,834,6,0.47400000013908539E-6
pfld,70,749,2,0.88680000001062353E-5
addadi,73,286,3,0.65669899999942771E-3
pf_dfb,74,229,2,0.80960000001795152E-5
ccdens,75,417,1,0.10717167600000010
prdi_fld,76,850,3,0.35600000014568423E-6
fdi_fld,77,462,9998,0.10824479996243141E-2
f_and_fields_to_GPU,78,881,9998,0.62786182001923763E-1
FldSlv,79,417,1,0.17467849999999174E-2
x_pfkp,80,20,3,0.52969999999596951E-5
dzv_ak,82,638,9998,1.7509433689985485
pfld,83,510,496,0.32542879999981622E-2
add_dchidxy,84,247,3,0.51154999999969419E-4
Prefetch_mome_field,85,170,3,0.32561000000264073E-4
pr_hf,86,638,9998,0.24504369991902308E-2
Prefetch_mome_field,87,503,9998,0.49812166000668512E-1
prdi_fld,88,527,2,0.24700000000876798E-6
compute_barchi_gpu,89,696,2,0.18241000000251972E-4
exz3d,90,817,8,0.39747050000000783E-2
add_dchidxy,91,602,3,0.51383000000182477E-4
x_pfkp,92,680,3,0.51419999995694354E-5
add_dchidxy,93,409,3,0.22048269999999093E-2
pf_dfb,94,1002,2,0.74740000002293527E-5
pr_hf,95,752,2,0.72700000064429560E-6
evsolver,96,380,6,0.85759270199999982
dgdxy,100,861,1000,2.0665013170005135
pf_dfb,101,469,9998,0.39030181997625313E-1
h_from_f_ff2_gpu,102,417,1,0.32556999999933112E-4
calcaux,103,226,9998,57.692419015002088
fdi_fld,104,936,9998,0.10752720014197692E-2
pf_chib,105,857,2,0.47019999991348982E-5
pfld,106,849,3,0.11404399999959125E-3
calc_ff1_gpu,107,103,9998,45.263709043998389
x_pfgnew,108,881,9998,0.47647028998102137E-1
f_and_fields_to_GPU,109,547,2,0.12483000000784727E-4
pf_dfb,110,549,3,0.97069999998034007E-5
pf_dfb,111,163,9998,0.37737434997084485E-1
sum_cmplx_vw,112,581,8,0.48614389999999119E-2
pf_dfb,113,949,2,0.91009999998448166E-5
g_to_GPU,114,465,2,0.78070000002483653E-5
h_to_GPU,115,399,3,0.10209000000482860E-4
sum_vwsp,116,468,9998,7.4297256630003154
prdi_g,117,861,1000,0.13381800000633604E-3
Prefetch_mome_field,119,661,9998,0.49658034000427342E-1
calcmom1_gpu,120,505,9998,1.2813017620036833
fdi_fld,121,269,9998,0.11732270008169010E-2
pf_dgdxy,122,527,2,0.13459999999909655E-4
FldSlv,124,47,2,0.48910200000040760E-3
en_block,125,475,1000,73.469646735999703
fdi_fld,126,834,3,0.30199999967450708E-6
pf_chib,127,609,1,0.96190000000717646E-5
add_dchidxy,128,236,9998,0.17167445900059075
pr_g,129,638,9998,0.73641500124388415E-3
add_nl,130,688,2,0.20067620000006059E-2
pr_g,131,269,9998,0.67367500213322273E-3
calc_ff1_gpu,132,3,1,0.10355264000000197E-1
prdi_g,133,850,3,0.26199999947351671E-6
add_dchidxy,135,789,9998,0.17114559000027274
rkupd,136,307,3,0.16419700000014359E-3
pf_nl,137,705,9998,0.43545821999804168E-1
hypz_cmp,138,936,9998,0.44437200352032136E-3
