timer_name,id,parent_id,ncalls,total_time
prep_nl,1,749,4,0.35800000031116497E-6
calc_moments,2,240,1,0.16939375999999839E-1
calcaux,3,339,1,0.17179025000000792E-1
h_from_f_ff2_gpu,4,170,3,0.94848199999963967E-3
compadi,5,733,3,0.69918800000046133E-3
add_nl,6,527,2,0.20063679999999806E-2
addadi,7,884,3,0.13560543000000091E-1
hypz_cmp,8,688,2,0.84999999927504177E-7
pf_dfb,9,403,2,0.79189999997453242E-5
CalFRhs0,10,581,1,0.29818652000000334E-1
compadi,11,456,1,0.39133169999994166E-2
calc_moments,12,339,1,0.71143540000004890E-2
ccdens,14,969,2,0.24514680000002897E-2
dzv_ak,15,527,2,0.35360299999975808E-3
pf_dgdxy,16,834,3,0.17016000000147358E-4
dzv_ak,18,510,496,0.58666061999996355E-1
eRK_stage_2,20,762,3,0.25939860999999897E-1
sum_vwsp,23,188,1000,21.365718307000641
prdi_fld,24,510,496,0.46105999996992608E-4
sum_vwsp,28,63,1,0.12870359999999081E-2
prdi_g,29,849,3,0.25300000006112100E-6
pf_dgdxy,30,861,1000,0.77751349988295360E-2
add_dchidxy,31,740,1000,0.27796401000457216E-1
addadi,32,1023,1000,40.911318150999158
pf_dfb,33,294,9998,0.37202811003052894E-1
ex_gen_real,34,195,1,0.82390000000209795E-5
fdi_fld,35,749,2,0.19799999950720348E-6
f_and_fields_to_GPU,36,440,496,0.58008519999965813E-2
ccdens,40,924,2,0.26724900000001384E-2
exv6d,41,45,3,0.83071423999999894E-1
compute_barchi_gpu,42,275,1,0.16034999999803290E-4
dApardt,43,462,9998,0.49133399755607599E-3
gsub,44,1007,1,535.28839161999997
calc_ff1_gpu,45,170,3,0.89216073999999868E-1
compadi,46,968,2,0.34655600000021991E-3
calcaux,47,465,2,0.10309721999999688E-1
ex_gen_real,48,473,3849,0.57446170000163832E-2
pf_dfb,49,953,3,0.96580000001900146E-5
pf_dfb,53,597,9998,0.37571329996953118E-1
sum_sp,54,210,28672,0.11530183999954424E-1
pf_dfb,55,237,3,0.10389000000277093E-4
pf_dfb,57,717,2,0.73119999992599105E-5
dgdxy,59,749,2,0.97318999999984612E-4
ccdens,63,3,1,0.44988050000007718E-2
fdi_g,64,752,2,0.32999999977079142E-6
pfld,65,10,1,0.65110000004864332E-5
hypz_cmp,66,10,1,0.10800000005417587E-6
pf_dfb,67,929,3,0.99789999996602319E-5
Prefetch_mome_field,68,3,1,0.57739999999029124E-5
prep_nl,69,834,6,0.48999999968657448E-6
pfld,70,749,2,0.89409999999290335E-5
addadi,73,286,3,0.95127100000080844E-3
pf_dfb,74,229,2,0.80069999999210495E-5
ccdens,75,417,1,0.10537017600000009
prdi_fld,76,850,3,0.30200000011859629E-6
fdi_fld,77,462,9998,0.10225039986782036E-2
f_and_fields_to_GPU,78,881,9998,0.63423365001987975E-1
FldSlv,79,417,1,0.41364470000004872E-2
x_pfkp,80,20,3,0.76189999997922087E-5
dzv_ak,82,638,9998,1.7554067159986229
pfld,83,510,496,0.32551199999995006E-2
add_dchidxy,84,247,3,0.57858000000354792E-4
Prefetch_mome_field,85,170,3,0.31387999999576977E-4
pr_hf,86,638,9998,0.23229010051073473E-2
Prefetch_mome_field,87,503,9998,0.50507838000393157E-1
prdi_fld,88,527,2,0.20199999983816497E-6
compute_barchi_gpu,89,696,2,0.23007000000241362E-4
exz3d,90,817,8,0.26092939999999842E-2
add_dchidxy,91,602,3,0.52028000000259311E-4
x_pfkp,92,680,3,0.51050000000607554E-5
add_dchidxy,93,409,3,0.21619499999996350E-2
pf_dfb,94,1002,2,0.74010000004065546E-5
pr_hf,95,752,2,0.95899999941195802E-6
evsolver,96,380,6,0.85774101900000055
dgdxy,100,861,1000,2.0913104779999356
pf_dfb,101,469,9998,0.38902896001733467E-1
h_from_f_ff2_gpu,102,417,1,0.30954999999721622E-4
calcaux,103,226,9998,59.139964072003522
fdi_fld,104,936,9998,0.10449690016534063E-2
pf_chib,105,857,2,0.46849999995046687E-5
pfld,106,849,3,0.11394899999972452E-3
calc_ff1_gpu,107,103,9998,39.348040334999077
x_pfgnew,108,881,9998,0.46338009001287261E-1
f_and_fields_to_GPU,109,547,2,0.12427999998898542E-4
pf_dfb,110,549,3,0.94929999998605297E-5
pf_dfb,111,163,9998,0.37480697000153995E-1
sum_cmplx_vw,112,581,8,0.45258700000001539E-2
pf_dfb,113,949,2,0.92169999996727370E-5
g_to_GPU,114,465,2,0.77050000006906316E-5
h_to_GPU,115,399,3,0.10353999999601626E-4
sum_vwsp,116,468,9998,14.363574762002527
prdi_g,117,861,1000,0.20779400047299390E-3
Prefetch_mome_field,119,661,9998,0.50590361999937272E-1
