timer_name,id,parent_id,ncalls,total_time
prep_nl,1,749,4,0.37399999985865406E-6
calc_moments,2,240,1,0.16643462000000220E-1
calcaux,3,339,1,0.18979288999999788E-1
h_from_f_ff2_gpu,4,170,3,0.91881100000046345E-3
compadi,5,733,3,0.88438399999990480E-3
add_nl,6,527,2,0.20021919999999582E-2
addadi,7,884,3,0.13234599000000014E-1
hypz_cmp,8,688,2,0.88999999370287242E-7
pf_dfb,9,403,2,0.79309999998500302E-5
CalFRhs0,10,581,1,0.29198918000000518E-1
compadi,11,456,1,0.15353559999997657E-2
calc_moments,12,339,1,0.67002210000000062E-2
ccdens,14,969,2,0.12389779999999462E-2
dzv_ak,15,527,2,0.35439299999939777E-3
pf_dgdxy,16,834,3,0.17324000000318307E-4
dzv_ak,18,510,496,0.58449949999987982E-1
eRK_stage_2,20,762,3,0.27827874000000197E-1
sum_vwsp,23,188,1000,21.395065801001003
prdi_fld,24,510,496,0.57256000002947616E-4
sum_vwsp,28,63,1,0.13646210000004544E-2
prdi_g,29,849,3,0.27299999949548237E-6
pf_dgdxy,30,861,1000,0.76918650002424371E-2
add_dchidxy,31,740,1000,0.25324389000201286E-1
addadi,32,1023,1000,40.679601572000593
pf_dfb,33,294,9998,0.37448320000529556E-1
ex_gen_real,34,195,1,0.10591000000115258E-4
fdi_fld,35,749,2,0.23199999965584084E-6
f_and_fields_to_GPU,36,440,496,0.58916750000048701E-2
ccdens,40,924,2,0.14627329999994387E-2
exv6d,41,45,3,0.55948084999999814E-1
compute_barchi_gpu,42,275,1,0.13119000000116898E-4
dApardt,43,462,9998,0.62280799920610974E-3
gsub,44,1007,1,535.28783107699996
calc_ff1_gpu,45,170,3,0.62380130000000644E-1
compadi,46,968,2,0.35847300000035887E-3
calcaux,47,465,2,0.11748592000000890E-1
ex_gen_real,48,473,3849,0.57724390000069015E-2
pf_dfb,49,953,3,0.95660000001274170E-5
pf_dfb,53,597,9998,0.37498628000125045E-1
sum_sp,54,210,28672,0.10978700000008335E-1
pf_dfb,55,237,3,0.10152999999846202E-4
pf_dfb,57,717,2,0.72529999997072991E-5
dgdxy,59,749,2,0.97837999999406122E-4
ccdens,63,3,1,0.45101210000000336E-2
fdi_g,64,752,2,0.32700000041074873E-6
pfld,65,10,1,0.58749999993779056E-5
hypz_cmp,66,10,1,0.42000000810560323E-7
pf_dfb,67,929,3,0.99949999996518102E-5
Prefetch_mome_field,68,3,1,0.62419999995455555E-5
prep_nl,69,834,6,0.51000000089729269E-6
pfld,70,749,2,0.88079999995827052E-5
addadi,73,286,3,0.65830799999977430E-3
pf_dfb,74,229,2,0.80969999993740771E-5
ccdens,75,417,1,0.10663074899999980
prdi_fld,76,850,3,0.42199999983338898E-6
fdi_fld,77,462,9998,0.12226739973666412E-2
f_and_fields_to_GPU,78,881,9998,0.63373088997403570E-1
FldSlv,79,417,1,0.17445490000005393E-2
x_pfkp,80,20,3,0.53290000003869409E-5
dzv_ak,82,638,9998,1.7572637590008391
pfld,83,510,496,0.32415390000033462E-2
add_dchidxy,84,247,3,0.51484999999740211E-4
Prefetch_mome_field,85,170,3,0.39095999999627651E-4
pr_hf,86,638,9998,0.22535969991466231E-2
Prefetch_mome_field,87,503,9998,0.50648472002025713E-1
prdi_fld,88,527,2,0.25599999897707448E-6
compute_barchi_gpu,89,696,2,0.17021000000561060E-4
exz3d,90,817,8,0.29453780000006091E-2
add_dchidxy,91,602,3,0.51030999999479576E-4
x_pfkp,92,680,3,0.50630000001383735E-5
add_dchidxy,93,409,3,0.20976479999998965E-2
pf_dfb,94,1002,2,0.73650000000924365E-5
pr_hf,95,752,2,0.71999999917693458E-6
evsolver,96,380,6,0.85737730899999987
dgdxy,100,861,1000,2.0641740119994774
pf_dfb,101,469,9998,0.38996123997227627E-1
h_from_f_ff2_gpu,102,417,1,0.30433000000051891E-4
calcaux,103,226,9998,57.320321072997181
fdi_fld,104,936,9998,0.11831849972727682E-2
pf_chib,105,857,2,0.47279999995097910E-5
pfld,106,849,3,0.11401999999982593E-3
calc_ff1_gpu,107,103,9998,46.564947501997132
x_pfgnew,108,881,9998,0.47682988999426357E-1
f_and_fields_to_GPU,109,547,2,0.12523000000541629E-4
pf_dfb,110,549,3,0.95660000001274170E-5
pf_dfb,111,163,9998,0.37621044000656134E-1
