timer_name,id,parent_id,ncalls,total_time
prep_nl,1,749,4,0.36800000113856868E-6
calc_moments,2,240,1,0.15657604000000269E-1
calcaux,3,339,1,0.16026699000000200E-1
h_from_f_ff2_gpu,4,170,3,0.94064900000034868E-3
compadi,5,733,3,0.77688399999997770E-3
add_nl,6,527,2,0.20090919999997681E-2
addadi,7,884,3,0.13243205999999841E-1
hypz_cmp,8,688,2,0.79999999513802322E-7
pf_dfb,9,403,2,0.80440000003179080E-5
CalFRhs0,10,581,1,0.29117707000000159E-1
compadi,11,456,1,0.62019099999943705E-3
calc_moments,12,339,1,0.66807299999993575E-2
ccdens,14,969,2,0.10745670000007479E-2
dzv_ak,15,527,2,0.35364000000015494E-3
pf_dgdxy,16,834,3,0.17183000000198234E-4
dzv_ak,18,510,496,0.58362177999998988E-1
eRK_stage_2,20,762,3,0.27774729999999526E-1
sum_vwsp,23,188,1000,61.258312783999557
prdi_fld,24,510,496,0.51330000001126308E-4
sum_vwsp,28,63,1,0.93239200000017064E-3
prdi_g,29,849,3,0.25600000030934211E-6
pf_dgdxy,30,861,1000,0.73126010002164676E-2
add_dchidxy,31,740,1000,0.24282718999951491E-1
addadi,32,1023,1000,0.15116720699958286
pf_dfb,33,294,9998,0.37059187002826732E-1
ex_gen_real,34,195,1,0.50350000000420891E-5
fdi_fld,35,749,2,0.26000000019621439E-6
f_and_fields_to_GPU,36,440,496,0.58467799999899484E-2
ccdens,40,924,2,0.13879600000006320E-2
exv6d,41,45,3,0.56133419999999656E-1
compute_barchi_gpu,42,275,1,0.12947000000096409E-4
dApardt,43,462,9998,0.50420100172043902E-3
gsub,44,1007,1,535.28840768999999
calc_ff1_gpu,45,170,3,0.62275045999999445E-1
compadi,46,968,2,0.34056000000060038E-3
calcaux,47,465,2,0.11715206999999950E-1
ex_gen_real,48,473,3849,0.57603460000068551E-2
pf_dfb,49,953,3,0.97000000001123965E-5
pf_dfb,53,597,9998,0.37071576001648232E-1
sum_sp,54,210,28672,0.10633570000025738E-1
pf_dfb,55,237,3,0.10376000000089647E-4
pf_dfb,57,717,2,0.71579999998405697E-5
dgdxy,59,749,2,0.95715999999690382E-4
ccdens,63,3,1,0.40538130000005168E-2
fdi_g,64,752,2,0.25400000058795058E-6
pfld,65,10,1,0.60440000000383520E-5
hypz_cmp,66,10,1,0.40999999839641532E-7
pf_dfb,67,929,3,0.99540000002562579E-5
Prefetch_mome_field,68,3,1,0.60109999999724550E-5
prep_nl,69,834,6,0.46099999995163898E-6
