timer_name,id,parent_id,ncalls,total_time
prep_nl,1,751,4,0.40800000000729142E-6
calc_moments,2,240,1,0.17046452999999850E-1
calcaux,3,339,1,0.10836475199999995
h_from_f_ff2_gpu,4,170,3,0.66637099999988791E-3
compadi,5,733,3,0.68528500000031300E-3
add_nl,6,527,2,0.20147229999993854E-2
addadi,7,884,3,0.11806554999999719E-1
hypz_cmp,8,688,2,0.16224000000342187E-4
pf_dfb,9,403,2,0.71760000004417179E-5
CalFRhs0,10,581,1,0.29187051000000075E-1
compadi,11,456,1,0.16464190000000656E-2
calc_moments,12,339,1,0.65116550000006157E-2
ccdens,14,969,2,0.92457800000023127E-3
dzv_ak,15,527,2,0.34779799999995475E-3
pf_dgdxy,16,834,3,0.17606000000114364E-4
eRK_stage_2,20,762,3,0.17221880999999772E-1
sum_vwsp,24,188,1000,19.303228485000307
sum_vwsp,28,63,1,0.35600640000001960E-2
prdi_g,29,849,3,0.22200000016070476E-6
pf_dgdxy,30,862,1000,0.71023229995930137E-2
add_dchidxy,31,743,1000,0.25817494000039964E-1
addadi,32,1023,1000,28.155747218000364
pf_dfb,33,294,9998,0.34125467999577275E-1
ex_gen_real,34,195,1,0.58699999998523822E-5
fdi_fld,35,751,2,0.24900000017424873E-6
ccdens,40,924,2,0.96037600000098422E-3
exv6d,41,45,3,0.11336667099999964
compute_barchi_gpu,42,275,1,0.95990000001933140E-5
gsub,44,1007,1,367.61663794500004
calc_ff1_gpu,45,170,3,0.11972480299999999
compadi,46,968,2,0.18505930000003445E-2
calcaux,47,465,2,0.50567580000002721E-2
dApardt,48,462,9998,0.53661900045742783E-3
pf_dfb,49,953,3,0.10228999999917221E-4
pf_dfb,53,597,9998,0.33814093000115619E-1
sum_sp,54,210,28672,0.11386702000026450E-1
pf_dfb,55,237,3,0.10437999999446390E-4
pf_dfb,57,717,2,0.67210000000983428E-5
dgdxy,59,751,2,0.96581999999401091E-4
ccdens,63,3,1,0.67620069999998478E-2
fdi_g,64,756,2,0.30999999989234084E-6
pfld,65,10,1,0.38847000000785670E-4
hypz_cmp,66,10,1,0.14794000000151186E-4
pf_dfb,67,929,3,0.10419000000094769E-4
Prefetch_mome_field,68,3,1,0.49969999995624903E-5
prep_nl,69,834,6,0.52699999963934374E-6
pfld,70,751,2,0.75679000000050678E-4
addadi,73,286,3,0.91416300000002337E-3
pf_dfb,74,229,2,0.73980000001583335E-5
ccdens,75,418,1,0.11316718500000000
prdi_fld,76,850,3,0.35099999973198237E-6
fdi_fld,77,462,9998,0.10848329996404615E-2
f_and_fields_to_GPU,78,881,9998,0.57473153999892723E-1
FldSlv,79,418,1,0.18770989999996601E-2
x_pfkp,80,20,3,0.60740000003001171E-5
dzv_ak,83,638,9998,1.7425521950035101
add_dchidxy,84,247,3,0.51787000000302896E-4
Prefetch_mome_field,85,170,3,0.15064999999481188E-4
pr_hf,86,638,9998,0.22406650010919904E-2
Prefetch_mome_field,87,503,9998,0.47684630996075228E-1
prdi_fld,88,527,2,0.27400000046640116E-6
compute_barchi_gpu,89,697,2,0.16468000000102734E-4
exz3d,90,817,8,0.41293219999989361E-2
add_dchidxy,91,602,3,0.51393999999760354E-4
x_pfkp,92,680,3,0.53140000000340137E-5
add_dchidxy,93,409,3,0.22014540000001581E-2
pf_dfb,94,1004,2,0.66489999994701066E-5
pr_hf,95,756,2,0.12480000002312863E-5
dgdxy,100,862,1000,2.0872429540000255
pf_dfb,101,469,9998,0.35593236003571782E-1
h_from_f_ff2_gpu,102,418,1,0.29460999999564308E-4
calcaux,103,226,9998,19.792520291999026
fdi_fld,104,938,9998,0.11258459974774482E-2
pf_chib,105,857,2,0.43129999998114954E-5
pfld,106,849,3,0.11492000000057345E-3
calc_ff1_gpu,107,103,9998,10.574183717999349
x_pfgnew,108,881,9998,0.43310273002736821E-1
f_and_fields_to_GPU,109,547,2,0.11312000000707201E-4
pf_dfb,110,549,3,0.99170000003034886E-5
pf_dfb,111,163,9998,0.34035142000341523E-1
sum_cmplx_vw,112,581,8,0.16121329000000628E-1
pf_dfb,113,949,2,0.88740000006026776E-5
g_to_GPU,114,465,2,0.72039999992057346E-5
h_to_GPU,115,399,3,0.10628000000068027E-4
sum_vwsp,116,468,9998,4.2282820939995744
prdi_g,117,862,1000,0.13438700016088490E-3
Prefetch_mome_field,119,661,9998,0.47335451999998668E-1
calcmom1_gpu,120,505,9998,1.2002115859990710
fdi_fld,121,269,9998,0.11773820011997671E-2
pf_dgdxy,122,527,2,0.11921999999664479E-4
FldSlv,124,47,2,0.15916489999998618E-2
en_block,125,475,1000,79.716987979999971
fdi_fld,126,834,3,0.29499999998350290E-6
pf_chib,127,609,1,0.12268999999953678E-4
add_dchidxy,128,236,9998,0.17240321100152212
pr_g,129,638,9998,0.72574999791630290E-3
add_nl,130,688,2,0.20222690000002430E-2
pr_g,131,269,9998,0.68206099837908596E-3
calc_ff1_gpu,132,3,1,0.10032570799999974
prdi_g,133,850,3,0.18900000009480777E-6
add_dchidxy,135,789,9998,0.17095805800088559
rkupd,136,307,3,0.16529400000031558E-3
pf_nl,137,706,9998,0.39690502000774508E-1
hypz_cmp,138,938,9998,0.67130399997593848E-1
calcmom1_gpu,144,349,3,0.19949100000005160E-3
prep_nl,145,527,4,0.37599999913595639E-6
