timer_name,id,parent_id,ncalls,total_time
prep_nl,1,751,4,0.39600000079076381E-6
calc_moments,2,240,1,0.16629698000000026E-1
calcaux,3,339,1,0.59152779000000599E-1
h_from_f_ff2_gpu,4,170,3,0.85814600000011509E-3
compadi,5,733,3,0.16376740000003664E-2
add_nl,6,527,2,0.19993029999998413E-2
addadi,7,884,3,0.13572051999999779E-1
hypz_cmp,8,688,2,0.15712999999806243E-4
pf_dfb,9,403,2,0.70410000008180873E-5
CalFRhs0,10,581,1,0.29771174000000400E-1
compadi,11,456,1,0.72469100000027709E-3
calc_moments,12,339,1,0.62260179999995557E-2
ccdens,14,969,2,0.87688600000035422E-3
dzv_ak,15,527,2,0.35557100000094266E-3
pf_dgdxy,16,834,3,0.17511000000691723E-4
eRK_stage_2,20,762,3,0.19047373999999895E-1
sum_vwsp,24,188,1000,44.553842945000127
sum_vwsp,28,63,1,0.38643419999999651E-2
prdi_g,29,849,3,0.25999999975212518E-6
pf_dgdxy,30,862,1000,0.70019089985899896E-2
add_dchidxy,31,743,1000,0.24089271999231165E-1
addadi,32,1023,1000,0.14972549900024124
pf_dfb,33,294,9998,0.33681502001049246E-1
ex_gen_real,34,195,1,0.63980000000185555E-5
fdi_fld,35,751,2,0.18400000012519513E-6
ccdens,40,924,2,0.84919499999980275E-3
exv6d,41,45,3,0.86775381999999901E-1
compute_barchi_gpu,42,275,1,0.91650000006993082E-5
gsub,44,1007,1,376.33363610599997
calc_ff1_gpu,45,170,3,0.93058192999999623E-1
compadi,46,968,2,0.19656470000004589E-2
calcaux,47,465,2,0.59268480000005397E-2
dApardt,48,462,9998,0.49690599911667022E-3
pf_dfb,49,953,3,0.10184999999829358E-4
pf_dfb,53,597,9998,0.33849727000553997E-1
sum_sp,54,210,28672,0.11327208000029731E-1
pf_dfb,55,237,3,0.10538999999365473E-4
pf_dfb,57,717,2,0.67719999998772096E-5
dgdxy,59,751,2,0.96337000000445983E-4
ccdens,63,3,1,0.70035629999996019E-2
fdi_g,64,756,2,0.29299999937393295E-6
pfld,65,10,1,0.39433999999616276E-4
hypz_cmp,66,10,1,0.12556999999802088E-4
pf_dfb,67,929,3,0.10231999999277264E-4
Prefetch_mome_field,68,3,1,0.50420000006212717E-5
prep_nl,69,834,6,0.54999999976601543E-6
pfld,70,751,2,0.76100000000245416E-4
addadi,73,286,3,0.13617589999999069E-2
pf_dfb,74,229,2,0.73849999999708871E-5
ccdens,75,418,1,0.16369505899999925
prdi_fld,76,850,3,0.37999999991100708E-6
fdi_fld,77,462,9998,0.95262500014037244E-3
f_and_fields_to_GPU,78,881,9998,0.56558512001272376E-1
FldSlv,79,418,1,0.94522099999938547E-3
x_pfkp,80,20,3,0.55820000000039727E-5
dzv_ak,83,638,9998,1.7404261620015724
add_dchidxy,84,247,3,0.51432000000239952E-4
Prefetch_mome_field,85,170,3,0.14639000000205016E-4
pr_hf,86,638,9998,0.24482540013330834E-2
Prefetch_mome_field,87,503,9998,0.46960214000180578E-1
prdi_fld,88,527,2,0.26399999963899745E-6
compute_barchi_gpu,89,697,2,0.15765999998862412E-4
exz3d,90,817,8,0.38615209999997013E-2
add_dchidxy,91,602,3,0.50783999999914897E-4
x_pfkp,92,680,3,0.51639999996133668E-5
