timer_name,id,parent_id,ncalls,total_time
prep_nl,1,751,4,0.41699999986377634E-6
calc_moments,2,240,1,0.16054003999999900E-1
calcaux,3,339,1,0.85245412999999992E-1
h_from_f_ff2_gpu,4,170,3,0.68092400000008269E-3
compadi,5,733,3,0.15284550000003172E-2
add_nl,6,527,2,0.20057030000000253E-2
addadi,7,884,3,0.13844772000000560E-1
hypz_cmp,8,688,2,0.15413999999935868E-4
pf_dfb,9,403,2,0.71789999998017606E-5
CalFRhs0,10,581,1,0.29189571999999941E-1
compadi,11,456,1,0.16749649999998617E-2
calc_moments,12,339,1,0.58601559999997832E-2
ccdens,14,969,2,0.95596099999983863E-3
dzv_ak,15,527,2,0.35181800000039232E-3
pf_dgdxy,16,834,3,0.21242999999948609E-4
eRK_stage_2,20,762,3,0.20533535999999852E-1
sum_vwsp,24,188,1000,12.952190606999961
sum_vwsp,28,63,1,0.92422300000016833E-3
prdi_g,29,849,3,0.24200000048324455E-6
pf_dgdxy,30,862,1000,0.70127270005198028E-2
add_dchidxy,31,743,1000,0.25153848000698531E-1
addadi,32,1023,1000,19.775491465001252
pf_dfb,33,294,9998,0.33743515000114410E-1
ex_gen_real,34,195,1,0.61470000001229153E-5
fdi_fld,35,751,2,0.20700000025186682E-6
ccdens,40,924,2,0.94048799999990607E-3
exv6d,41,45,3,0.90315494999999579E-1
compute_barchi_gpu,42,275,1,0.10468999999790896E-4
gsub,44,1007,1,381.26225592200001
calc_ff1_gpu,45,170,3,0.97220955000000497E-1
compadi,46,968,2,0.17767640000001528E-2
calcaux,47,465,2,0.68346219999999569E-2
dApardt,48,462,9998,0.45378800003437192E-3
pf_dfb,49,953,3,0.10257000000457595E-4
pf_dfb,53,597,9998,0.33542366997076467E-1
sum_sp,54,210,28672,0.11775200000010422E-1
pf_dfb,55,237,3,0.10442000000221441E-4
pf_dfb,57,717,2,0.65689999999563042E-5
dgdxy,59,751,2,0.95975999999886596E-4
ccdens,63,3,1,0.41065609999999531E-2
fdi_g,64,756,2,0.30699999964411973E-6
pfld,65,10,1,0.38465000000265093E-4
hypz_cmp,66,10,1,0.14415999999961571E-4
pf_dfb,67,929,3,0.10259999999817637E-4
Prefetch_mome_field,68,3,1,0.80190000000257555E-5
prep_nl,69,834,6,0.63700000030308956E-6
pfld,70,751,2,0.76465000000247585E-4
addadi,73,286,3,0.15755660000000837E-2
pf_dfb,74,229,2,0.73219999996432250E-5
ccdens,75,418,1,0.43376228000000072E-1
prdi_fld,76,850,3,0.36999999997178179E-6
fdi_fld,77,462,9998,0.10813750015703505E-2
f_and_fields_to_GPU,78,881,9998,0.56767888001422406E-1
FldSlv,79,418,1,0.19014949999998088E-2
x_pfkp,80,20,3,0.55680000001778751E-5
dzv_ak,83,638,9998,1.7294490049989366
add_dchidxy,84,247,3,0.51733000000275808E-4
Prefetch_mome_field,85,170,3,0.18553999999504356E-4
pr_hf,86,638,9998,0.22566139998936308E-2
Prefetch_mome_field,87,503,9998,0.45435766003305567E-1
prdi_fld,88,527,2,0.31499999986195348E-6
compute_barchi_gpu,89,697,2,0.13961000000506374E-4
exz3d,90,817,8,0.39922209999994074E-2
add_dchidxy,91,602,3,0.50347000000172670E-4
x_pfkp,92,680,3,0.52749999999157637E-5
add_dchidxy,93,409,3,0.22122770000003733E-2
pf_dfb,94,1004,2,0.66030000001049416E-5
pr_hf,95,756,2,0.83700000041986300E-6
dgdxy,100,862,1000,2.0736609360000973
pf_dfb,101,469,9998,0.35480962000288496E-1
h_from_f_ff2_gpu,102,418,1,0.32179999999826236E-4
calcaux,103,226,9998,26.359222902996994
fdi_fld,104,938,9998,0.11171289991982469E-2
pf_chib,105,857,2,0.43380000001036478E-5
pfld,106,849,3,0.11354100000016132E-3
calc_ff1_gpu,107,103,9998,17.573150354000621
x_pfgnew,108,881,9998,0.41769949001685180E-1
f_and_fields_to_GPU,109,547,2,0.11261000000040156E-4
pf_dfb,110,549,3,0.98809999999893705E-5
pf_dfb,111,163,9998,0.33655727999877261E-1
sum_cmplx_vw,112,581,8,0.14645961000000263E-1
pf_dfb,113,949,2,0.83520000004888573E-5
g_to_GPU,114,465,2,0.71559999996750889E-5
h_to_GPU,115,399,3,0.10701999999973566E-4
sum_vwsp,116,468,9998,4.0536214180004908
prdi_g,117,862,1000,0.13051399984576051E-3
Prefetch_mome_field,119,661,9998,0.45439542002567279E-1
calcmom1_gpu,120,505,9998,1.2386221810007214
fdi_fld,121,269,9998,0.11762789984333111E-2
pf_dgdxy,122,527,2,0.11949000000122112E-4
FldSlv,124,47,2,0.17748779999999797E-2
en_block,125,475,1000,77.939595774999177
fdi_fld,126,834,3,0.37399999985865406E-6
pf_chib,127,609,1,0.10723999999573408E-4
add_dchidxy,128,236,9998,0.16841849799926134
pr_g,129,638,9998,0.66158100033808509E-3
add_nl,130,688,2,0.20095060000002718E-2
pr_g,131,269,9998,0.60894800095212531E-3
calc_ff1_gpu,132,3,1,0.76031253999999659E-1
